collection_id,avg_cpu_usage,avg_memory_usage
383375716026,9.556037153122737e-05,0.000743463549310761
380568457498,0.0003355410363939074,0.01858952641487124
384087962168,0.0003903706868489583,0.00010903676350911458
382607383897,9.307214769266405e-05,0.0002979698827711203
397903809788,0.0006523900384070886,0.0005499756576230863
381235772970,9.682096284011317e-05,0.016392569706357756
396023601761,0.00010352773764698776,0.000284319481079521
381237845705,0.0002814977849062368,0.006927775353500523
382986518153,0.00019129286421106227,0.0010933368764025108
380907753724,0.00011833850589474186,0.0003055958469402955
383189865798,0.0006115637092946847,0.0006735792783933266
381827998884,0.00014429461231547832,0.0004077774385062369
381041771433,0.0004528434413253882,0.0005522746189384703
396896995398,0.0010265979637094102,0.026515574682326556
383189840098,0.0009972728729248038,0.005994609451293948
381041777723,0.0002519995851797574,0.0005526347288554217
378441357527,0.0011511207033749733,0.025812588454106566
378509783112,0.00025103863020588593,0.0004515683740601504
399645601254,0.0001315332944061886,0.0005216644203556782
394043199781,0.00027447857268869067,0.0012328232804389848
394043256262,0.000221699763197027,0.0004440219726982278
394908995630,0.0009379604349061746,0.0007352503263593227
385117197571,0.000546434958644911,0.001219362953349434
387451678438,0.0008286761838218134,0.0006755457479871179
385117197431,0.00011403440532419126,0.00028786225554773066
397152935580,0.00047469139099121094,0.0007865428924560547
384835043013,0.0005156199137369791,0.0001370112101236979
375825087588,0.00041103363037109375,0.0001010894775390625
397771109503,0.0008344848263222447,0.01724284082960505
396023593011,0.00023688155760879777,0.0006849577336786539
380907761538,0.00033404909331223066,0.0012258661204370956
399286421048,0.00043223389738598884,0.005451631690955813
382607383253,0.0002622963630989808,0.006965091783706458
383189841950,0.0008692741394042969,0.0005171298980712891
375825094973,0.0004946196603754656,0.0015300156366412636
380568468557,7.162061343897671e-05,0.01637418491324201
384088983812,0.00010676847563849557,0.00029727485444810644
375825087455,0.0005537668863932292,0.00017674763997395834
380907753594,0.0005133924349932604,0.018661539319535375
378444400946,0.0005092380830905582,0.0012508334729495457
382986551642,0.0006926862883631046,0.0013928223668106048
393558560874,0.0008153915405273438,0.00013971328735351562
398525323416,9.307009247979757e-05,0.00037345689596589087
377442395590,0.0005339522024098662,0.0014555441900856133
382221935114,0.0002390673527350795,0.000501153233287098
383375718193,0.0002391815185546875,0.0006153106689453125
384835069851,0.0003426869710286458,0.0005210240681966145
399286425867,0.00027732186937429485,0.0015150015657657335
398016421843,0.0007340834916003644,0.0005412540552806268
380907675687,0.00035762786865234375,0.0001408259073893229
387445628599,0.00041294097900390625,0.00011094411214192708
385475941080,0.00010986245930343566,0.00028239856044244197
385475940915,0.0007153474997818679,0.01623888114064009
381041730488,0.00015773505238889898,0.0004297076209447089
383189839767,0.00010584174580243018,0.00024838951545033016
377442380907,8.104258570177805e-05,0.016352252302498666
384088982010,0.0002773443307843584,0.00695991516113281
381235766956,0.00028290913022797676,0.0011993769941658812
394908987241,0.0008978843688964844,0.00011110305786132812
378444400903,0.0005227791689296462,0.0014540734520570504
396896995278,9.711203721603035e-05,0.0003170137112458003
382051558030,0.00015665941221281718,0.00038200563331480727
383189870616,0.0005376577828016087,0.0013511221440392755
399645596939,0.0010714174127903113,0.016795382207753708
396896994706,0.00020216922370754954,0.0069067851215803685
387445629946,0.00011768319291066873,0.00026231944288837355
378622180803,0.018565628125855226,0.0036974171570014814
399645556933,0.00011196266226217047,0.0004259712842045997
380568465739,0.0003994852282313922,0.0033473350580458887
380907678234,0.0005579400569834611,0.018633693668013783
385475897498,0.0002864550237786278,0.0005615541379745695
384835043222,0.00012172063191731776,0.00030143525865342904
383595948463,0.0022107086181640616,0.01593550109863281
381041771583,0.00012678401485370218,0.0002842070950064689
380568457186,0.0001894556242844153,0.0011647421738197065
381041721691,0.00036938985188802087,9.72747802734375e-05
384470047431,0.0005059242248535156,0.00011014938354492188
384470099950,0.00013320218559479858,0.0003722668021365076
399645557437,0.000919711099912042,0.01697326686284312
384087961837,0.00020013301017787627,0.006947068607105926
382222035430,0.0008152674322258938,0.016055316141206928
383595952404,0.0007875598797487024,0.001409401842965342
385475899154,0.0005261825302899888,0.001182263584460241
387451666225,0.00011277568601343766,0.0002612728272041271
394043253311,0.0003432604865110209,0.01875789878294639
383375739456,0.0009088571681532746,0.015752720278362893
380907685815,0.00029611587524414057,0.001224551402347188
384088983900,0.0016655417049632364,0.006556392348486388
398525271634,8.567445514145163e-05,0.01642569909730461
382051531376,0.0005191802978515625,0.00040302276611328127
384835068623,0.0005663258451989998,0.001481611620924014
394043201909,0.0017358853199671749,0.006690316754312327
394908997757,7.39474476817547e-05,0.000771096481900035
384835068428,0.00012139792930817917,0.00028475162526174643
398525305921,0.00010704303902878807,0.0003160102861230249
383375739416,0.000438690185546875,0.0001811981201171875
399286494747,0.00010683756232668516,0.0004181064436460112
384835045428,0.0003475435272603678,0.0014446131957279594
382222077486,0.0002746549482638522,0.0013777827240094404
381237845951,0.0011132599877529462,0.025077025616755257
382607420863,0.00021131351493163704,0.000454326001043473
380907685443,0.00013533079941844533,0.0004286157466251755
383720806399,0.0001026518108901717,0.0003019697430190779
377030720863,0.0005214677916632758,0.0005008644527859155
385116141601,0.0008096694946289062,0.00023794174194335938
378441357827,0.0001927303941282507,0.0010582943485207756
399645598021,0.000536895792752027,0.001459747559246537
380568463532,0.0004639728350030446,0.001188831740548557
382607383773,0.000428137713915681,0.018833490267191846
385475897537,0.0011030570747926065,0.026268401916084403
399286425881,0.0015287976424908072,0.006328916938760994
385475897520,0.00011241272704242027,0.0002988201298125803
398525271623,7.475692381973531e-05,0.0007663084469300363
393558632335,0.0010355475808487462,0.017075087748417227
382221874671,0.0004332663676992725,0.018828906554127074
375826195070,0.0002782606098749865,0.0012014042841245053
378444401800,0.00021804697258102725,0.000536459596628035
381235757359,0.0005075499894453585,0.0011831031838044298
400447916663,0.0006829500198364259,0.0013016462326049805
384470055940,0.00027815500895182293,0.000732421875
384835044308,0.0009925204926608557,0.0007318278473795374
398525305713,0.00027082377466662176,0.007181230084649448
382986515818,0.000507354736328125,0.00022220611572265625
394043202145,0.001220326935131245,0.002588984875530519
384835043522,0.00012290588748299655,0.00026892313374117375
383375689974,0.0012874603271484375,0.000217437744140625
381237846459,0.0001237822207276277,0.0003394896087774815
382607421417,0.00026782092080031246,0.0013737377642931074
398525306278,0.0008240194860288688,0.0007505233366390829
394043255833,0.0001347430886191824,0.0003667452051486956
382222077466,0.00010313119265631717,0.0002993160916357921
394909035908,0.0005501109641945238,0.0015006916241915135
382051531123,0.00020318417935758027,0.001312298817677541
397003122477,0.00043390714205228354,0.0006249207716721755
377442379197,0.0005137125651041666,8.678436279296875e-05
381237848579,0.0008315474114410716,0.0006948510501505237
382051529447,0.0003421158917182314,0.006912290522482542
380907744199,0.0005073013839188156,0.000546668792938019
383720803479,0.0003165840695742453,0.006995419186536767
378441361513,9.720341688921663e-05,0.00028901846230435543
393558561001,0.00028592978728102323,0.000553814624356735
387451677993,0.0005667270758213146,0.0012929867475460737
382607383890,0.0004840323333997544,0.001197757045494967
384088981874,0.00030152334107293025,0.0005649228890736897
385117195289,0.0001915635733768858,0.0011148386988146543
397771109700,0.0002481797162224264,0.0012348993426788215
385117197531,0.0005798968662511043,0.001400676175081442
387451679462,0.00030582574596941793,0.0014233049171463472
383720803772,0.00019873984872478327,0.0010869992922430175
377442380743,0.00021241050402213925,0.0004266235609116981
381828000951,0.00010815604788358096,0.0007388578738019768
393558632479,0.0002070543717364874,0.001083082082320234
375825087877,0.0005817997212312666,0.015111806441326535
397175026938,0.0008730093638102214,7.430712381998698e-05
380604934557,0.0005590218764085038,0.0005447240976186898
387445629651,0.00010208560995859635,0.00030502227887715396
394043199831,0.000109003991195836,0.0002865185033005126
382607420791,0.0008583553766800169,0.0007288886851025771
381830053205,0.00010597064930905579,0.0002947571457073253
398525323332,0.00021928957063857815,0.001309989249869569
384835069525,9.833835757797978e-05,0.00028872578560641243
396897066605,0.0002127804168283123,0.0013420320536992319
400447916863,0.003202949800798969,0.002716783554323258
396023593454,0.000967815569585951,0.026239778577666927
381235741683,0.0003108978271484375,0.00014495849609375
383595952364,0.0001346270243326823,0.0011303084237234931
377442381063,0.001534630797975952,0.005489106190311229
378640476307,0.0007216213670976328,0.0004979642622309961
382221874186,0.0002851224027548459,0.006985231773140507
400447969806,0.004082584381103516,0.009968519210815431
399286497355,0.0002004185768022929,0.00114185189547604
383720775722,0.00012395040093229786,0.00028773357993678114
381041777693,0.00033533724048469623,0.0013559619082680221
396023601882,9.905431688446359e-05,0.00028310690548821423
393558632635,0.0003213784466051075,0.018866457351266533
387444628056,0.0004887580871582031,0.00010728836059570312
382986523144,0.00015354156494140625,0.0005495548248291016
377442379882,0.0001129856571606697,0.0002582693044977069
396897061452,0.0009496415434436991,0.017843910451635154
385475943588,0.0005514997325531424,0.0014443234221576014
393558639066,0.00048819982834409815,0.004065174948085447
384088965245,0.00038912882029391513,0.0014047180492572735
377405434021,0.0002575589899431195,0.0004944048429790295
383375691829,0.0012513661893167724,0.0007892484116261435
375826189511,0.00011670099545831551,0.00029029258309978346
384835068406,0.00012079490539325024,0.000300873075548729
380568512750,0.0005922317504882812,0.00016339619954427084
385116163085,0.0004146765514479169,0.0050420031022797495
380568452677,0.00025747562276905975,0.007053681077628301
397771109661,9.767926972487885e-05,0.00029169279953529076
396023521624,0.00010289817020810879,0.00029130475274447714
383720777635,0.0001292816580158391,0.000306067401415681
398525271363,0.0001046682141490819,0.0002729278249838917
382607413741,0.00010992729500548473,0.0003092027690312635
394909036658,0.0008880534031865406,0.0007316710248891051
375826189576,0.0010582041821789,0.027548269200243652
375825111910,0.0001940727233886719,0.0005278587341308594
384835044519,0.0002382052338996019,0.0004702953989290471
395036658987,0.0007194078885591948,0.0004920519315279447
394908995099,0.0005372780895395064,0.0012216665141651295
385475898514,0.0008687319820874355,0.016096108580288822
385475948478,0.0002790705798423455,0.0012211244400233436
375826196291,0.0006365776062011719,0.0008635520935058594
394908991320,0.0001161686361652531,0.0002949564424279619
384087963113,0.0001172997454087508,0.0002748571711478469
381041730396,0.0016143855966957094,0.0009093478470828152
384088964677,0.0004623759956295565,0.004818597357872514
381235780348,0.002067444660409619,0.002134133040700172
394043253303,0.00019494474750675572,0.0011131828778410623
383595985209,0.000368156740742345,0.0013679688976657005
383375690043,0.0003138911517369265,0.006886713766638253
380907750663,0.0001336902591353613,0.00042525081769794425
377442380983,0.00010824203491210939,0.0011440515518188474
375825087871,0.0010241478988804766,0.02619349751685494
380568472632,0.00024445851643880207,0.000568389892578125
378441362303,0.00016830392079810572,0.0013757764476619362
398525305845,0.00019099614391588203,0.0011368810314021695
383595949543,0.00012723230413830486,0.00031102945572030984
384088983499,0.00011608518403151936,0.0003032355472959324
380029502956,0.000714763714249726,0.000536323352983803
383375691908,8.93752698953441e-05,0.0002853801484741916
382051556530,0.0006675464766366144,0.018594069140298028
378441356850,0.00025862801197038996,0.0075107092743440735
397771144584,0.0002509511750319908,0.001218430749301253
393558571370,0.00035393164833251136,0.001341470191096284
393558632650,0.00011389930907369868,0.00026061716611339196
381827980963,0.000640869140625,0.00012969970703125
383375691865,0.00027361632771574686,0.001197820453974553
382607383027,0.0008072853088378906,0.0001277923583984375
394909038388,0.001702258966086772,0.005776612370715932
400447916453,0.00010745205096344457,0.00025935671222743716
383720778518,0.0017336816601389012,0.006482523245667478
385475938728,0.0002439160395807781,0.006956972766654892
375825099965,0.0008185065863157893,0.0007272692031512007
384470098216,0.00011262607790226312,0.0002728126167711625
387445629408,0.0002828344143291382,0.0005648160550374632
400062795884,0.0004063135460962222,0.00045370753807357606
382051531324,0.002737621584722903,0.00543172140655698
393558638457,0.00023277114037753774,0.0012045166119426284
379972452589,0.0005514381467834001,0.0006340307782786762
385475951199,9.63505000284273e-05,0.0002909098585991011
381828000911,0.00010540472209782883,0.0002790472125480188
381829051670,0.0011873513879910326,0.019274111644762785
384088965070,0.00018961949331950138,0.001352303580841804
399645559080,0.00024848844023791616,0.0005891524558600769
381829051929,0.0005331511025900369,0.01869966171600007
383720803810,0.00033534925008557506,0.0187498367938799
381041728402,0.000143196932069815,0.0003258832700692927
393558636852,0.0009778780063807088,0.0007209492127552696
384835068863,0.0009535568533225079,0.0007634500338658859
382607383368,0.0009817995156619157,0.026050757706370133
394908992803,0.00020114036455546333,0.001015738265155113
396023593450,0.0007756551106770834,0.00010140736897786459
382221934801,0.00011772798099059008,0.0003160201397138774
394043194443,0.00019950931575022602,0.0010432418511838325
383375690011,0.0004575973333314408,0.0005668817564498546
385116141607,0.00034268697102864587,9.695688883463542e-05
399348255462,0.0005380140768515096,0.00047089602496172935
394043257177,0.000328898837842165,0.0013295323125798759
383595983461,0.00012431664489456849,0.00029377939827885367
384835068721,0.000573295508803477,0.0012737323437229742
382222077529,0.00028737386067708337,0.0005019505818684896
398525268884,0.00010521444555831287,0.00027517096637046486
399645556027,0.00035381317138671875,0.00010514259338378906
383720775658,0.00019460181667380142,0.0011103218548918423
381235741820,0.00013796928432161,0.00037815001596628976
382051556810,0.00011889281727018809,0.0002630977403549928
382986515822,0.0009984970092773438,0.00010013580322265625
384835045331,0.00011906695010057134,0.0015401555531060521
381237846069,0.0002036225305844659,0.0010477288128578493
385475951479,0.00028324192517424233,0.0012951360989923325
384470055270,0.00037474884263603484,0.0013642373278113192
396897002474,0.0017311168616877285,0.007328857449630881
384835068357,0.0007233779226537085,0.0160894110300284
399286505329,0.00012990939852491846,0.00046622923558224135
396896995055,0.0005709330240885416,9.981791178385417e-05
378441362026,9.20491675808005e-05,0.0008001033573934479
400447912441,0.0008494059244791666,0.00015354156494140625
382051530702,0.0003005616929796007,0.0005434502495659703
397771109813,0.00010041203992120146,0.0010606502664500276
385117200451,0.0017343618249642714,0.0060428646389930184
381827998838,0.0004151539249314789,0.0005604812453464908
396897057700,0.0009698867797851562,0.00022602081298828125
380194907398,0.0006238864018366889,0.0005452999701866736
396023543637,0.00011223534128510254,0.00029229626213152406
385475896775,0.0004428227742513021,9.918212890625e-05
383720807509,0.00043417821353267355,0.0036704456628526443
396896995613,9.931135713384367e-05,0.00031971213522921817
382051556373,0.002159439356981126,0.015292252059531422
387447631929,0.0005027987684609806,0.0013560265315410455
380907684951,0.0008953044067920581,0.0015074490450552327
399683301715,0.0007551296337230787,0.00043497858820734794
397771138496,0.00010582593375826446,0.0003063158088290279
382221935197,7.677242108636703e-05,0.0007473955449369766
377442379412,0.00046634674072265625,9.489059448242188e-05
382986520800,9.704018659132685e-05,0.0002962765209177598
382607420760,0.0005083623622697527,0.0012398035871407347
400447973429,0.00012021594577365452,0.00025288263956705726
394043194090,0.0003223419189453125,0.0001236597696940104
381235764610,0.0008862141377848736,0.0006934625536870975
380904310504,0.00047158493715174064,0.00047040686887853264
375825103126,0.00042111466570598317,0.004318955415103999
382986520775,0.0005394302148690792,0.007441739039835965
384470052167,0.0005226006160936181,0.0011878538051030756
394043259602,0.00030358632405598957,0.0007769266764322916
396897062516,0.00010134661520749828,0.00031824503640417073
396023603049,0.00034040701715368774,0.0012877847927263988
382051558743,0.002515580729494225,0.005808817181618488
385475941042,0.00018300095649614718,0.0011134898825867527
383375688514,0.00020311045092205664,0.006804383078286815
393205167450,0.000393755641984351,0.0006355297418288245
399645557980,0.00010220424548999667,0.00032962206247690663
382051529638,0.0009152008606506893,0.024901080775905297
387452679719,0.0016699940758852783,0.0064935874982323515
396023545728,0.0012391550787563986,0.0024767250850282873
382221874104,0.0006154378255208334,0.0001262029012044271
387451677953,0.00048791634644700923,0.0014318373790420168
396023601817,0.0002456716872754283,0.0005785214109522472
377442381089,0.00046515464782714844,0.0008749961853027344
378362141020,0.0001795075156471946,0.0005472790111194959
384470052284,0.0009722730549750349,0.0007868988624321306
393558640015,0.0016692020058279768,0.006471924715707372
383595952740,0.00040562947591145837,0.0007689793904622396
385116141690,0.00012121823235475722,0.0002978020107623228
383610130923,0.00020415885107857813,0.0009341566903250545
383189826026,0.00039577484130859375,9.600321451822917e-05
385117197676,0.0001313823920029859,0.00036508565420632796
396897003037,0.0009145050832670032,0.003393565138725385
399286414368,0.0010623800795512518,0.026793214463696046
394043199670,0.00010032196567483142,0.0002968245989655796
381235775103,0.00013159403621946977,0.001166200475074325
383189866145,0.00010018036744304908,0.0002831699692200279
394148695049,0.000560652320064716,0.0008282818011383511
382939315620,0.0006506773141714242,0.0005931634169358476
381041729721,0.0001353525306163818,0.0003337785407083771
385475899159,0.0009247016142488683,0.0007116231861926079
394908998227,0.0003321862378657259,0.0013560964571719134
396023541823,0.0003659610090584592,0.0188490078367036
383189866087,0.0013958226959660393,0.0015031402965761578
393558633972,0.0005333273553736351,0.0014743876146919171
381237849317,0.0004990833384968402,0.0030535834136410306
382986551441,0.00042069147503565236,0.018711266694245516
400447973088,0.00691571979015046,0.0016791883983539539
383595982428,0.0017626247708759611,0.015408462948269312
382221935284,0.00024127960205078125,0.0006823539733886719
385475901526,8.276975441634448e-05,0.000712843695047385
383720808489,0.0006659030914306641,0.0006811618804931641
382222077328,0.00024845673865878717,0.001229561481279195
383375740368,0.00014860964318692078,0.00037222030126896554
387447633766,8.141177974335133e-05,0.016375642933257644
381237867138,0.00036875406901041663,0.000774383544921875
399286414400,0.00030556711657293926,0.018875493674442696
397771109596,0.00011089584729606935,0.00031488500026028945
383595984973,0.0009351894259452819,0.0014547109603881832
400447977113,0.000607354300362723,0.0011558986845470619
385475941062,0.00041229757544112525,0.018921590831181775
400447970008,0.0011006523581112131,0.0171204174266142
396223595301,0.0008237880209217902,0.000570041545923205
400447915173,0.0007872581481933595,0.01743417978286743
396896995531,0.00018624640975795916,0.0011086024521967661
394043249390,0.0011353920245992727,0.026045453959497915
380568512909,0.0006882939551704116,0.01604961775422505
375826191097,0.00047960285454580237,0.0015248213320562295
380568512920,0.00021682373464924028,0.0011327985214860477
385475951526,0.0016428956381937464,0.006353764602629764
383189865816,0.00012748040885568782,0.0002950240518445166
399645560456,0.0016384994301623117,0.0074313489619599205
385475938547,0.0002888233588417237,0.0005689790224459392
380907676275,0.0003109246912136884,0.006894366841920666
383720808105,0.00028515966451785226,0.0013231782887222327
398525271441,0.0002476025934088719,0.0012232604092114582
399645558598,0.0005296437880572169,0.001546620863644197
380568470821,0.0014421876994046318,0.004755158207633267
380907677924,0.0002105050053156859,0.0010259168367859322
380907751842,0.00019977462123817126,0.0010152669020102054
384088982714,0.00011758632708944201,0.0002847506434057344
381041721678,0.00030867258707682293,0.0002454121907552083
383375740138,0.0008027449898097827,0.0014400869176007685
383189839784,0.0001288353224423436,0.0002701096793594184
381827999133,0.000503822997376159,0.01883089149391258
385117197631,0.0008970520663448069,0.0007115648701966245
399645557733,0.00019753426821972318,0.0010492663334660975
399645583529,0.00021552711827648455,0.000660689835695876
381827981376,0.0005245208740234375,0.000213623046875
381828000869,0.00027938987476082563,0.0005371451312333039
381041731381,0.00016543192741198427,0.0015366199689033709
400447912704,0.00044276979234483517,0.006368478139241536
384087962220,0.000613848368326823,0.00012524922688802084
377442396466,0.00012050933627569618,0.00036969240742005795
382607384106,0.00010159417116355241,0.0010464723986858358
396896995466,0.0009688973019961202,0.01790666742943253
393558570804,7.226695753123665e-05,0.000811086942071784
397771109822,0.0015514567494392428,0.006986813071896035
393558571457,0.0017611416512438732,0.007453872654860022
394043194388,0.000708589848783827,0.015943730410022013
394043201799,0.00018429262884731958,0.0013543885329674035
378444400992,9.185559040791282e-05,0.00029061291668866133
383608880757,0.00025247272692228615,0.0004897870515522204
382221874650,0.00018950684429848042,0.0010988777630949675
399645560686,0.0012038548787434897,0.0010763804117838542
384835068349,0.0010620351174507,0.02775981789627925
375825113457,0.0010065150587526082,0.002117875504167113
400447971404,0.00010505089393028847,0.00025287530361077715
383189865959,0.00012182367259058464,0.00026680533788794663
378444398788,0.00010763983415261386,0.00028270272902800384
387445629775,0.0009423053427918319,0.026123428997928147
382986521007,0.00016215474982010696,0.0012789927030864515
382986520895,8.93207306557513e-05,0.0007542447840913811
381827980718,0.00020333698817661837,0.006776652493319667
385116141843,0.00011040654036616513,0.0002697249350121241
384470050110,0.00019182618131342624,0.0011112796481941975
393558638448,0.00013400624453939916,0.00036419269650481465
382221874037,0.00036907196044921875,9.314219156901042e-05
400447916897,0.0007271766662597656,0.0006794929504394531
380907675636,0.00037670135498046875,0.00011348724365234375
381235775276,0.00026758343693339377,0.0014154968001329879
399286415059,0.0004839474384538756,0.0015195320532653239
377442395243,0.00020418495967470366,0.001044973833807584
393558631819,0.0002649196585697527,0.0005711695439986398
396023601839,0.0005201294233689201,0.004164346712397645
382986518054,0.0008617532316339084,0.025206949345018513
385116163163,6.255579158612546e-05,0.01637298216934465
383720777265,0.0002550131654086179,0.0012247072507257338
382607417798,0.0004221151952874171,0.018894352325021405
383720778125,0.0001990754170106448,0.0013566918389494064
383720776480,0.0006008915705223604,0.001295560026822025
394043243284,0.00029421179261926087,0.0069305668138477956
383720774490,0.00025018056233723957,0.00010045369466145833
387444625960,0.00018613632411172947,0.006857725038920363
394909032432,0.0010123187098009833,0.017665504587107698
396023520380,0.0008796056111653646,0.0002075831095377604
394909037036,0.00026017284065587404,0.0011954291169995696
381235741860,0.0007798918362321522,0.015706453652217463
396897064648,0.000947659599908047,0.0007502149047735439
381235750064,0.00019168853759765633,0.0011101981618560045
381041771767,0.00019993751671663513,0.0011380128799730045
400447968691,0.0003742575645446777,0.000594496726989746
380568461381,0.0005144045667249678,0.0014249503165323764
383375746138,0.0019234175125727277,0.005908520991957372
383720777488,0.00027316886321414893,0.0005431989025301612
381235767348,0.00010681481196962551,0.0002859214256549706
394909036503,0.00010796838609623343,0.00029880156631731885
394909037180,0.00023226405679668057,0.000491107570073304
380907674807,0.00023344346693345718,0.006703310079507893
382051558659,0.0005559018680027551,0.0013990197862897603
382222077442,0.000405304580744508,0.005273034406262758
380907758935,0.00013138201279471994,0.00029985417928083443
396023522739,0.0010081284666714591,0.016404873704257084
380907750779,0.00045013427734375,0.00022443135579427082
384835069364,0.000553850469255824,0.0056453309659126654
380907706820,0.0020359080672994745,0.004836369774803578
396897002244,0.0001691988069717199,0.0013279033033815138
382986518525,0.000633758322313546,0.0012770230321099963
381830053461,0.00023642692776674714,0.001236852361352404
384835043240,0.0009926442746762889,0.02593553331163194
394908991293,0.0003125233338870543,0.00703188643832387
398986728205,0.00021261407175868075,0.0013423984499889362
398986728088,0.0020948756824840206,0.015413764028838196
400447976634,0.00010138750076293945,0.0002611875534057617
385116141042,0.0005340576171875,0.00010251998901367188
383189870518,0.0009938041948642491,0.00686627877806414
384088982606,0.00011462827008547932,0.00029026892793455037
393558570743,0.00010140845393158064,0.00028613809839450475
382607383104,0.0004062652587890625,0.00010824203491210938
384470047378,0.0005750656127929688,8.360544840494791e-05
399286492008,0.0002654469460757521,0.007130411297794901
380568513634,0.00011811188155267123,0.00032765123237226605
394908987266,0.0006875991821289062,0.0001338322957356771
396067391013,0.0013108253479003906,0.0007883707682291667
394945185344,0.000665651240818937,0.0005613649395150196
381828005095,0.0014718551209519037,0.0025757997395605995
383595950473,0.0011162124574184413,0.0012633651494979856
396897002513,0.0005426406860351562,0.0006966590881347656
399286425933,0.0007934178391548053,0.002479827567322613
383375690183,0.0012701453501089456,0.01572454044584595
398525271021,0.0001084803862742448,0.0003093781859766513
386956379341,0.0007697105407714844,0.0005676118951094775
381237865849,0.00025757923620622116,0.0012856577135531035
383189840366,6.80527597103479e-05,0.0007160654607808814
396023543994,0.001129776466893783,0.0007843348816150929
399286414394,0.0001960682542356727,0.0011721049269584759
378441357931,0.0003991012311063681,0.018862380194909795
382051555957,0.0005624100968644425,0.0005701082246797578
381235741784,0.00027318165220063334,0.0006146529625202045
