collection_id,start_time,end_time,time_duration,avg_cpu_usage,avg_memory_usage,record_count,start_after_collection_ids
400012403162,2589120397988,2614243169535,25122771547,0.0026505975162281706,0.0014694999246036308,68,[400012402732 400012403156]
385139871241,1554742937090,1577010523932,22267586842,0.010955386691623268,0.002357800801595053,108,[385139871107 385139871219]
384811012670,1466483452185,1474388834007,7905381822,0.0012324483771073195,0.0015373731914319492,76,[384811012161 384811012497]
382998857260,1035130456469,1035361168524,230712055,0.0006110042565181029,0.0006729024509719508,6692,[]
399459017298,2459704469761,2473036017993,13331548232,0.002709425412691559,0.0006786656175923149,936,[]
394100857041,1913125797940,1919665324656,6539526716,0.0005780011415481564,0.0008698850870132448,320,[]
396233847472,2102180500117,2102400630483,220130366,0.002078490597861155,0.0005600537572588241,448,[]
384481843652,1379464500417,1398890666162,19426165745,0.007498502731323243,0.0026741368430001394,112,[384481843091 384481843604 384481842478 384481843560]
383199185366,1091525377961,1107377177081,15851799120,0.005713424682617187,0.002552394866943358,200,[383199185185]
399320110260,2419458416862,2429498824670,10040407808,0.001616160074869792,0.001832268454811789,132,[399320110213]
393566053020,1811499504922,1811789503779,289998857,0.0015265002395167494,0.0005309870748808897,528,[]
383601507043,1174420966895,1174955715257,534748362,0.0013348983109363018,0.0006246098711446752,652,[]
387669795662,1725036514818,1736909957662,11873442844,0.006882985432942712,0.0023604234059651707,96,[387669795271 387669795401 387669795003 387669795657]
396941886166,2159004726587,2165213661580,6208934993,0.0008540683322482641,0.0008151531219482423,144,[]
400025190126,2591602696202,2602301667095,10698970893,0.010120391845703127,0.0028523242834842576,132,[400025189420]
399558428794,2485684929998,2496042673753,10357743755,0.007722065366547684,0.002830932880270069,116,[399558428539]
399318879937,2419236226153,2420430755922,1194529769,0.0004056783822866586,0.00018761708186222945,104,[]
378593271965,262714084533,266192035660,3477951127,0.00048806450583718043,0.0009318265047940341,88,[]
384095671817,1293060158566,1315348023505,22287864939,0.007540561534740309,0.0025277667575412314,108,[384095671296 384095671725 384095671143 384095671652]
383737703837,1208769817952,1208947757179,177939227,0.0006033006085349563,0.0005908797263023955,7096,[]
399322730705,2420591236876,2420756082045,164845169,0.001677909113748269,0.0005982390011373346,28476,[]
384102928914,1294685681808,1294900070308,214388500,0.0005209189605238722,0.0006180449699748,6436,[]
400457740500,2677002328268,2677295912462,293584194,0.0005763878927465858,0.000710330275400759,6168,[]
396107441559,2078302717438,2080649932573,2347215135,0.009673220178355348,0.0009702570542045265,9200,[]
396233426670,2101795399471,2102085207169,289807698,0.0022787881064248237,0.000613779454798132,572,[]
384807769679,1465851260450,1498964630402,33113369952,0.008637927827380952,0.0022595269339425236,84,[384807765264 384807768848 384807762846 384807769278]
398615739316,2334164718089,2339716261801,5551543712,0.0010988825843447731,0.0009544917515345984,168,[]
377496456174,174502630771,176416047713,1913416942,0.0012103105202699316,0.0006837111253004805,195,[]
395059184688,1990099423031,1995020630014,4921206983,0.0006495581732855903,0.000840584437052409,180,[]
381936826366,795453288264,799528564195,4075275931,0.0010803355727084846,0.000905990600585937,172,[]
383009395645,1037064872303,1044477776055,7412903752,0.0020967589484320753,0.0015245543585883253,72,[383009395598 383009395642]
399307022186,2416356373432,2462105944431,45749570999,0.0020669746398925782,0.0018224334716796875,200,[399307021880 399307022123]
396028910784,2072700268094,2072990188463,289920369,0.0006405698863924708,0.0006480544190022408,6004,[]
385487801366,1640027585780,1640217704567,190118787,0.0007784059678000956,0.0008331035745554956,6960,[]
380709555816,559330945982,559977210422,646264440,0.0013859180804810243,0.0006082722398101301,732,[]
379295655287,344177122194,352607467350,8430345156,0.009866646357945036,0.0025484221322195867,112,[379295655262]
382236244412,862583926273,874423783487,11839857214,0.008076065465023641,0.002543700368780838,152,[382236244306]
