Job ID	NewLB	Summed CPLength	Summed TWork
68909	4191	345	155.38802083333331
69375	16989	435	481.76635416666664
70341	21161	303	157.24030000000002
71770	663	358	3.0775
71854	44411	8131	1223.1433333333334
72657	3589	3589	4.354479166666667
72833	18155	392	434.6578125
73077	1765	171	20.4412
73426	8055	615	69.35291666666667
74051	14959	417	423.00083333333333
74150	398	382	3.1750000000000003
74693	7323	467	295.1929166666667
75437	18587	404	485.15802083333335
75557	388	74	3.1193750000000002
76114	21948	1229	699.5755208333333
76212	532	428	1.6651000000000002
78862	2621	1093	49.39635416666667
78924	26306	465	191.1202
80707	7894	873	303.77697916666665
81528	21572	494	164.83470000000003
81864	405	78	3.298541666666667
82118	889	889	0.21697916666666667
82189	36345	1119	525.6759374999999
82230	7321	436	295.603125
82669	5062	510	3.4576041666666666
83227	17594	350	486.15104166666663
84352	3207	71	1.3252083333333333
85555	18988	378	496.2085416666667
86483	28648	887	440.498775
87536	208	208	1.6467
87609	29685	490	140.49890000000002
88204	17420	414	497.53093750000005
88307	2296	2296	2.8966666666666665
88420	17041	518	480.15302083333336
88601	7251	441	298.9213541666667
88865	47912	8268	1321.0184375000001
89622	18021	824	500.80260416666664
89717	15245	374	478.50364583333334
91191	17898	554	510.68260416666664
91277	3990	392	62.06375
91955	24625	459	113.9729666666667
92217	951	772	3.3759375
92838	8558	576	78.28989583333333
93539	30605	396	485.804375
93773	4134	133	36.89589166666667
93800	43025	532	288.6741
94986	4100	188	38.34387916666667
95825	2309	1234	14.01875
96632	12270	368	474.8669791666666
103489	378	73	3.1939583333333332
103768	1894	332	44.30416666666667
104657	750	389	3.4296875
105243	23799	385	113.5963791666667
105287	354	179	3.1204166666666664
105302	2052	445	43.94854166666667
105552	4835	4835	8.228125
106719	7319	516	293.1458333333333
106980	95129	308	990.8065624999999
107136	8032	393	282.50885416666665
107345	17633	757	489.8375
107836	17275	514	452.68874999999997
107988	42	42	0.11333333333333334
108053	430	132	4.292629166666667
108451	65	65	0.048541666666666664
108479	3898	984	143.4253125
108937	702	382	3.1986458333333334
110066	31936	487	493.1566666666667
110486	3766	67	39.0388125
111218	13317	401	472.1815625
112678	4366	4366	3.2331250000000002
112760	60010	429	506.59489583333334
113579	545	31	2.515625
115676	33986	802	496.9716666666667
115777	771	497	9.289379166666667
116447	8003	799	304.7058333333333
116786	30486	728	242.67669999999998
117948	17017	414	492.92343750000003
119847	6708	1498	266.04791666666665
120112	7551	520	282.79614583333336
122991	14338	443	437.66479166666664
124138	17644	616	156.00572916666667
124944	26385	1016	495.8534375
125744	2643	1417	44.21625
126081	384	125	3.1601583333333325
128649	3315	68	33.38267916666666
129064	26572	374	193.60910000000004
130919	75510	251	894.7455208333333
132615	23981	456	482.2945833333333
133279	7551	671	279.28239583333334
134246	13198	339	490.0859375
135378	93621	596	969.038125
135497	27162	443	125.53665833333335
136767	505	135	5.284170833333333
137345	7572	630	297.51697916666666
137727	40404	729	240.27560000000005
138031	72016	274	876.4557291666666
138815	13132	347	497.9948958333333
139738	25309	647	500.80385416666667
140124	69324	253	855.4563541666666
140538	17868	700	431.078125
140814	26129	374	504.53229166666665
141870	47288	8946	1070.3096874999999
142226	1502	1500	0.5375
142320	28525	407	213.4269
142686	16744	686	490.01239583333336
143285	3226	1052	19.292083333333334
143665	784	784	1.1344791666666667
145788	111345	408	998.3232291666666
146460	28251	467	130.9201666666667
147931	16013	420	486.9417708333333
148307	497	131	5.261479166666667
148456	1547	457	10.7296
149121	52413	623	438.3461458333333
149132	200	80	1.259
149168	1340	1129	3.4945833333333334
149285	71795	452	876.160625
150324	966	963	3.3296875000000004
150622	18078	425	423.9105208333333
151146	18827	681	431.97
151663	2929	56	30.712024999999997
151879	840	604	3.180729166666667
152256	2348	46	29.61190416666667
152559	22847	531	169.72719999999998
154216	26233	420	126.70490833333334
154929	1515	1503	0.3296875
157530	27946	692	496.01343749999995
157635	8626	1117	302.0928125
161076	3244	3244	3.9285416666666664
161079	3003	292	34.2198
161406	59058	1107	403.9825000000001
161667	50674	713	1314.5008333333333
162352	28073	459	134.60389999999998
162572	265	180	0.8437000000000001
162602	15544	651	493.36083333333335
162677	37555	523	284.203
163618	32688	438	477.8227083333333
164330	20784	523	488.4138541666666
165308	41558	1193	514.7211625
166224	5998	101	52.77850000000001
166760	24866	402	475.4217708333333
166886	32875	396	498.3154166666667
167162	23690	552	171.1806
167188	722	527	2.930729166666667
167491	498	132	5.009579166666667
168162	29151	474	133.4647541666667
168198	647	261	3.3528125
169209	19969	410	500.77000000000004
169648	7549	575	302.6959375
173620	25915	601	186.512
173656	308	116	2.7569833333333333
174060	29097	575	159.36079999999998
174699	12163	233	212.94280000000003
175037	26384	360	198.83690000000004
177968	8935	207	24.4158
178118	472	125	4.871191666666667
178321	23584	448	496.3879166666667
178322	23511	476	151.62849999999997
179759	17707	389	432.32843749999995
180064	8224	1251	301.9315625
180925	7770	809	280.27197916666665
181187	643857	20112	15569.733750000001
181639	7831	861	286.07177083333335
184061	7437	397	296.7870833333333
184491	15952	533	494.51354166666664
184721	71953	287	876.2076041666667
185936	469	124	4.864345833333332
186022	30692	593	377.3681000000001
186041	7437	240	0.1609375
186132	18439	355	488.9920833333333
186286	394	394	1.3403999999999998
188538	1100	454	3.3610458333333333
188930	335	125	2.887208333333333
189114	7253	510	251.39375
189791	536	144	6.1937375
189915	103354	301	957.9585416666666
190911	3426	60	3.2586
193789	324	109	2.9596125
193955	695850	21951	21957.152291666665
195801	654194	12553	16001.918854166666
195857	27784	392	216.83329999999998
195995	30928	1251	489.3772916666667
197713	3125	886	22.47125
198254	1410	1173	6.432291666666667
198658	500	134	5.346041666666666
199602	6723	191	203.9586
199636	1589	1589	2.290625
199657	103605	387	959.5638541666667
201495	21054	357	107.0098
201526	15755	318	505.960625
202864	483	149	4.618033333333333
203285	16796	383	484.01666666666665
203778	37042	1610	511.1277083333333
203930	13578	1216	299.7811458333333
206060	1097	969	2.9458333333333333
206549	3028	3028	0.39229166666666665
206925	25319	353	177.93920000000003
206995	47234	9404	1150.6169791666669
207768	86083	365	938.7048958333332
209547	489	489	0.13583333333333333
209722	18656	400	486.3964583333333
210329	15285	356	425.7670833333333
211544	17604	722	501.20760416666667
212410	23068	831	481.19135416666666
213372	661298	12149	15947.699375
215510	6349	6349	0.5348958333333333
216229	28195	395	208.0763
216985	23353	800	425.75072916666664
217472	7364	408	294.2272916666667
217692	380	194	3.5509375000000003
217742	28178	454	131.45445
217912	13552	354	428.65260416666666
218686	7737	1106	283.61593750000003
219798	13398	338	492.95927083333333
220789	94629	361	952.1358333333334
222175	17690	412	494.2073958333333
222257	6382	443	158.82291666666669
223654	671	330	3.3952083333333336
224732	27414	1099	450.95416666666665
224824	15724	318	487.93135416666667
224832	136398	541	1055.5179166666667
224892	7725	463	29.217225
224970	2292	785	44.0203125
226617	2572	2572	0.24666666666666667
227613	1642	1586	3.3170833333333336
228556	1168436	4273	13283.068125
228582	17802	443	436.4116666666667
228841	17115	385	503.1329166666667
228895	7860	1143	297.43604166666665
230192	26049	543	119.83725833333335
230200	2266	2266	0.32989583333333333
230788	3903	71	39.43532916666666
231571	14599	196	136.96052916666665
232243	22943	522	171.59029999999998
232733	7905	982	133.17458333333332
234310	885	247	6.816666666666666
234647	9073	1369	302.955625
234657	25959	439	122.97025
234711	555	235	3.1021875
235364	542963	798	2689.328020833333
236313	464	102	3.6193750000000002
237853	23914	336	174.59510000000003
238621	7007	430	290.9554166666666
238764	8151	1473	303.17333333333335
238870	20520	1026	485.3864625
239992	23104	375	114.9704
242593	2624	346	11.007291666666667
244071	7257	356	282.80989583333337
244501	27006	453	140.183
244548	20309	469	161.3736
245003	7306	493	292.78999999999996
245844	31724	818	436.3212041666667
246113	22764	856	442.1360125
247121	2241	2241	1.2467708333333334
247415	29119	705	226.43850000000003
247551	23006	375	123.8365
247577	17975	340	471.15260416666666
247971	2509	2509	4.039166666666667
248558	9027	1208	295.0680208333333
249423	5274	91	51.4405
252141	2787	2787	3.5226041666666665
252374	419	247	3.702395833333333
252588	175071	2705	1989.208
252603	488	113	3.4675000000000002
253239	9783	310	8.741770833333334
253788	400	160	2.004
254710	16303	377	487.105
255194	7237	502	292.19677083333335
255608	649	214	3.507083333333333
258778	23150	535	166.6544
259262	486	91	3.6207291666666666
259327	13829	393	478.7301041666667
259493	4405	197	43.74085
260361	526	138	5.231975
260436	2009	2009	3.1109375
260538	43296	7373	1052.744375
261072	24112	404	116.22647916666668
264054	6943	491	142.40552083333333
264138	24971	346	192.6079
264144	22003	435	205.765
264219	546	546	0.7430208333333332
264263	21128	325	429.54197916666664
264674	108040	694	661.3642708333333
265710	7651	433	293.82354166666664
266317	683	503	3.167708333333333
266663	14432	418	504.4586458333333
267726	500	134	5.302670833333334
268017	26128	424	122.58857083333334
268326	2813	56	33.69969583333333
268502	415	73	3.5754166666666665
271074	57404	617	1414.4014583333333
271287	31018	534	140.90960416666667
271393	8526	727	274.94083333333333
271687	27101	443	139.78070000000002
271732	13006	349	495.2459375
271985	31682	419	483.4089583333333
273713	813	583	4.144375
273866	26951	376	202.22990000000001
274269	385	88	3.1350000000000002
274638	4540	4540	2.9713541666666665
275359	901	691	3.1259375
276101	872	367	3.3940625
276289	7240	470	285.36104166666667
277041	13478	321	481.58489583333335
277459	22320	312	158.60760000000002
277856	22839	397	162.7563
278174	80863	313	916.2716666666666
278467	26525	404	12.7019
278601	19737	348	503.22291666666666
278934	21226	19850	175.19135416666666
279426	7199	503	285.32145833333334
279438	5965	454	25.553020833333335
279711	17387	381	429.4740625
279880	471	125	5.2669375
280444	751	751	0.8088541666666667
281016	587	469	1.7817000000000003
282284	383	71	3.185208333333333
282827	33016	849	279.2441
283483	20977	299	155.6386
284461	507	139	5.5000583333333335
284531	323	117	2.7837791666666667
286108	509	138	5.407608333333334
286595	381	82	3.0984375
287128	90658	448	973.3157291666666
287739	16032	350	419.11270833333333
288020	504	134	5.358287499999999
288351	51396	8653	1106.0014583333334
288449	17772	413	508.8308333333334
288693	29895	664	230.18620000000004
290744	329	329	0.34760416666666666
291571	44709	895	488.2210416666667
291973	30847	500	144.24233333333336
292992	369	363	0.3320833333333333
293049	20563	718	498.1166666666667
293127	7521	520	16.59227083333333
294258	295	139	1.4770833333333333
295056	25188	479	118.83586249999999
295821	89248	666	967.0675
296046	17183	478	492.2315625
296567	3760	3760	1.5697916666666667
297236	14577	387	484.90666666666664
297565	7408	496	284.3658333333333
297712	507	138	5.457025
297989	14193	364	481.92197916666663
298038	373	215	3.4622916666666668
298740	12962	6721	84.1284375
300124	13976	396	486.68572916666665
300424	736	736	2.1835416666666667
301292	7128	587	277.7677083333333
301843	7814	654	302.15843750000005
302458	34535	967	494.31458333333336
305122	2595	2595	0.5755208333333334
305467	18334	373	489.8089583333333
306051	7446	467	290.3597916666667
306873	83527	337	904.830625
307913	17167	405	491.1951041666667
308765	6858	768	54.81302083333333
309941	777	649	3.1568750000000003
311475	675	630	3.1373958333333336
313308	1948	159	28.3744
313386	20598	571	159.8368
313839	82889	464	945.0910416666666
314172	16972	453	431.59260416666666
315741	479	147	4.619466666666668
315905	32723	1041	498.295625
318480	18259	448	171.1170833333333
318530	7373	443	291.94354166666665
318934	28278	499	207.79090000000005
319235	7539	4611	43.779062499999995
319405	1081684	4425	12293.120520833334
319609	13632	366	485.74625000000003
319677	112	32	0.5223541666666667
320664	22421	374	109.574025
320824	30288	724	229.87759999999997
320911	5974	409	116.95093750000001
320972	3712	936	28.074583333333333
321288	3401	60	36.09708333333333
322800	7673	741	288.8183333333333
323040	25983	531	123.67180833333333
323490	18901	402	486.09156249999995
324611	15355	332	505.8390625
325781	157	157	0.1436
326929	31613	434	435.7665625
327541	2738	2738	0.12166666666666667
328052	302	300	0.19135416666666666
328207	2496	48	1.613125
328318	11287	202	15.286354166666667
329966	7422	378	287.51770833333336
330143	17548	355	504.87385416666666
330273	90820	277	954.7953124999999
330733	32976	458	230.33720000000002
331024	15803	352	487.07
331483	7777	788	286.6346875
332082	58033	8195	1184.5966666666668
332152	7273	420	285.0336458333333
332810	18178	411	498.57697916666666
333722	135199	439	981.60375
333969	3446	298	39.819100000000006
334192	46747	8391	1106.9839583333332
334690	13672	335	490.71333333333337
334947	8431	994	280.3147916666667
335422	841	641	3.4458333333333333
336807	25346	483	152.9042
336828	18924	452	434.99135416666667
337675	26207	397	498.7984375
337682	8010	320	40.47302083333333
338281	29635	490	138.64320833333335
338487	7594	904	294.56895833333334
340027	166637	1432	2737.27875
340388	3295	357	143.84260416666666
342506	3389	62	33.00664166666667
343749	2716	2716	0.150625
343779	476	73	3.3172916666666667
344282	27150	803	507.66927083333337
344973	7650	398	286.7364583333333
346260	27895	390	205.9076
347691	13970	856	494.54281249999997
347814	7527	537	294.79895833333336
348535	59825	623	1350.6505208333335
348566	1512	1393	2.965625
348579	63713	4755	646.6822916666667
349262	186	76	1.1423999999999999
349365	18756	353	498.57187500000003
350249	34170	460	246.69340000000003
350306	7984	974	290.8359375
350632	42221	1321	481.73604166666667
352556	7126	356	294.84708333333333
352898	19679	421	497.4240625
353238	23430	380	125.83390000000001
353555	20706	482	152.2131
354785	405300	1531	2658.6417708333333
355774	425	123	3.0863541666666667
356799	23908	333	174.188
358447	951	858	2.8071875
359540	4893	829	41.12708333333333
360051	7537	430	297.9660416666667
362549	362	150	2.1719999999999997
363313	7979	810	295.5907291666667
363993	14935	402	435.51479166666667
364588	17810	470	162.74822916666668
365013	518	133	3.5258333333333334
365511	27996	687	202.53530000000003
365877	29711	486	147.10070833333333
367603	18975	1034	470.43104166666666
368188	7870	806	303.90385416666663
368341	1101	1101	1.7335458333333333
368519	4485	139	54.164699999999996
373042	213909	20639	6628.591354166667
374396	29095	915	510.8646875
374622	52942	10039	1397.9990625
376541	8925	1359	302.24822916666665
378699	520	124	3.4311458333333333
378813	2145549	1241	2759.6539583333333
379458	17778	1077	422.72979166666664
380414	18900	385	431.56781249999995
381222	8095	1085	292.8311458333333
383525	7330	538	291.64552083333336
383668	21011	569	164.8682
387565	7828	880	288.1715625
387883	3159	103	34.332391666666666
388066	148589	2775	1164.2165
388949	5272	5272	6.195208333333333
389919	15171	337	493.64906249999996
390760	1640	1640	3.8954166666666667
390800	889252	4587	33753.51552083333
391775	20365	381	146.37490000000003
391940	16205	369	423.14697916666665
392306	16764	815	475.79697916666663
394288	441	261	2.6395
394408	21407	298	158.118
395631	93741	291	957.1196874999999
397736	7460	526	290.26489583333336
397794	3636	3008	12.737291666666668
399347	1804	1799	3.4179166666666667
399731	1061	342	12.355520833333333
400083	26766	511	138.5429
400418	472	126	4.941495833333333
402515	22248	380	162.6068
403012	31377	420	224.40089999999998
403143	18303	357	430.8566666666667
403700	24990	364	188.3007
405872	687	196	3.5502083333333334
406260	12697	4438	184.75739583333333
407194	23728	398	118.6593
407808	103152	363	944.0290625
410160	14882	412	495.0239583333333
410179	74971	270	892.9765625
410216	4018	3063	17.316875000000003
411090	772	254	3.434270833333333
411665	406	402	0.8830208333333333
412770	764	398	3.2669791666666668
414343	1632	257	43.651354166666664
414585	9074	968	301.305625
415285	8471	1133	296.61958333333337
416005	7260	491	287.18093749999997
416083	7741	583	289.65125
416813	92427	287	934.0085416666667
418077	7725	403	293.8664583333333
418457	22730	422	112.80262083333332
418758	14141	364	489.69854166666664
418862	7298	412	284.9302083333333
420956	16022	353	482.45708333333334
421686	17921	392	496.6738541666667
421913	734	404	3.3148958333333334
422241	12794	670	479.52104166666663
422655	16341	374	437.9639583333333
424166	2249	535	3.5602583333333335
424878	286	276	0.5177083333333333
425003	90976	255	952.6972916666666
425175	29048	476	144.38129999999998
425286	8830	133	83.8599
427041	11737	537	105.39197916666667
427313	21672	373	111.01800000000003
428244	379	188	3.0094791666666665
428500	1576	204	9.633854166666667
428952	8261	677	296.97947916666664
429183	5998	440	130.11947916666668
429758	2878	103	33.917341666666665
430033	17396	438	507.85499999999996
430554	29469	675	209.4394
431236	15002	335	487.12604166666665
431507	13502	431	483.3205208333333
432753	15329	486	139.60125
432884	348	65	2.9475
434034	6753	1020	5.316354166666667
434304	3158	111	36.5774625
437380	24745	410	120.4148333333333
437540	17068	342	481.11833333333334
437555	667	441	1.5598958333333335
437926	5517	3969	23.663854166666667
439465	7209	431	290.839375
439810	395	186	3.4635416666666665
440161	888	246	6.5997916666666665
440175	7730	565	293.7625
440641	22004	520	488.421875
441654	925	925	0.1115625
442406	13902	348	481.81947916666667
442581	627	456	3.1063541666666663
444769	16168	305	416.5371875
445079	30283	533	138.78659583333334
446027	9283	429	292.64177083333334
446214	6397	2798	70.75250000000001
446978	10294	865	292.736875
447559	56770	1449	293.794375
448842	762	429	3.3779166666666667
449001	974	974	3.0219791666666667
449248	665	438	3.6473958333333334
449969	7497	468	279.84552083333335
450422	337	207	1.2495833333333333
452136	15256	402	494.17718749999995
452194	26445	1442	498.9928458333333
452861	1484	271	42.56520833333333
453553	781	135	20.931300000000004
454234	247	132	0.005625
454465	30856	671	503.0151041666667
456109	612062	6210	11592.667708333334
456506	22150	670	294.80125
456573	20873	429	431.6248958333333
456933	4720	85	41.98855833333333
457497	12779	415	406.7071875
457779	26641	996	437.4889958333333
457872	481	132	5.444287500000001
460190	41167	41167	179.49614583333332
462097	616311	5169	11435.612291666666
463138	41586	8012	1174.6615625000002
463435	1835	1835	2.451979166666667
463668	2155	743	42.3075
463731	940	338	5.619599999999998
464615	15531	383	495.4028125
464874	10451	197	10.109391666666667
465527	8817	149	105.82469999999999
466016	41746	8124	1042.7554166666666
466608	7440	339	286.8830208333333
467207	3124	177	34.130804166666664
467753	39704	587	277.1341
468572	87515	409	945.9940624999999
468661	14063	358	486.3495833333333
470435	38593	821	502.3928125
470611	23896	22454	185.1515625
471021	16553	439	503.1292708333333
472195	9771	4348	263.9969791666667
473958	19370	494	127.5883
474333	1042	952	3.0014583333333333
475108	7870	649	286.87406250000004
475215	502	135	5.956204166666667
475620	102813	496	965.5098958333333
475791	23644	391	121.16829999999999
476030	26639	433	125.13496666666668
476193	7444	480	297.613125
477206	7197	448	285.8627083333334
477220	36608	678	238.0027
477863	40329	7830	1126.4966666666667
477912	10397	1261	85.09302083333334
478403	8063	366	33.24104166666667
478482	6502	463	47.44520833333333
478800	813	317	6.724
479055	67925	250	856.6304166666666
479475	14618	362	479.2575
480478	17709	661	430.00375
480722	115006	1912	995.7802083333333
482239	16650	423	486.87833333333333
482734	42994	7561	1147.6448958333333
482879	400	77	3.0161458333333333
482969	24443	1113	481.0157791666667
484557	23260	582	174.76199999999997
484671	14382	451	488.85239583333333
484940	1144	388	7.0947000000000005
486915	324	132	1.8659999999999997
487004	20240	328	483.9921875
487124	503	138	5.105829166666667
489190	7897	132	81.31389999999999
489671	14167	2316	199.6523
489862	25600	374	184.2909
490103	13711	1624	528.7725
490505	6643	1136	44.277499999999996
491123	367	189	3.0005208333333333
492160	13762	333	145.34390000000002
492387	17225	363	500.60229166666664
492597	20686	339	96.31235833333334
492727	2850	55	34.10975833333333
493304	17196	418	494.6984375
493580	23086	416	217.25395833333334
494191	21791	502	161.66899999999998
495360	883	720	3.7756250000000002
496509	495	129	4.787033333333333
496688	28687	481	135.82930000000002
497141	94923	370	983.5567708333333
497605	384	192	3.6469791666666667
498263	76652	268	892.4992708333334
499908	15893	420	482.19854166666664
500342	6936	4172	35.30291666666667
501120	51386	886	433.3747583333333
501131	485	150	4.8253625
501221	86015	340	934.7537500000001
503440	7212	513	292.966875
503532	29382	462	218.9063
504377	11110	313	468.06
504551	1863	303	44.17458333333333
504953	4167	4167	1.2304166666666665
506767	82984	266	893.6428125
507102	15624	379	494.00916666666666
507155	3726	3726	0.3621875
507749	647	175	6.729670833333333
508654	7336	451	292.22833333333335
510057	570	290	8.938333333333334
510079	8859	4780	67.58385416666667
510157	282	277	0.47593749999999996
510839	313	118	2.869770833333334
512417	23553	488	451.0328125
513912	36624	2000	301.06166666666667
514141	10815	1231	94.831875
514745	23712	568	197.6825
514840	476	125	3.4689583333333336
515066	275	171	1.2605999999999997
517197	328	122	2.8405208333333336
517247	15229	514	487.8857291666667
520244	45641	1474	696.819025
520619	402	122	3.9780041666666675
521425	1989	415	44.5140625
521553	2752	232	43.680899999999994
524600	640	342	3.9708000000000006
524664	1403	1063	4.117270833333333
527144	292	109	2.550116666666667
528336	68041	1594	1363.3877083333332
529527	17999	363	425.68604166666665
531359	486	139	4.917458333333332
531957	29000	480	159.22820000000002
532506	18105	568	497.4447916666667
532596	32245	506	702.1763541666667
532699	24791	339	179.1452
533135	3899	128	41.82557083333333
533139	11348	345	4.736000000000001
533998	14929	356	464.72218749999996
534019	1697	277	43.19229166666666
534304	13233	387	484.68260416666664
534556	7166	7166	7.785625
534588	385	61	3.453854166666667
535062	19172	667	498.30385416666667
538385	567	499	2.1553125
539249	16867	480	513.4826041666666
541114	17725	353	501.59687499999995
543721	14630	370	492.79010416666665
543933	15897	391	431.2996875
545866	14939	542	491.314375
545869	49399	14288	1156.9998958333333
546419	19096	2384	507.3032291666667
547316	20325	488	30.138229166666665
548101	23786	970	450.9657291666667
548643	46969	8406	1316.9358333333334
548938	667	568	2.2395833333333335
552185	44030	8845	1199.4065625
552489	7315	1039	300.7939583333333
556193	73738	309	889.2952083333333
557463	16241	724	489.2088541666667
558009	2181	2181	3.3194791666666665
558078	698	498	3.3409375
558702	29573	458	492.60833333333335
558979	673774	6651	11723.656458333333
559189	18243	322	481.66083333333336
559366	45754	9285	1238.3483333333334
559631	94991	1698	928.5396875000001
562652	33880	476	240.2845
563151	233	230	0.2651
564180	79855	887	481.102
564882	27061	439	125.76236250000001
565199	77162	332	907.2572916666667
566561	5053	1058	37.4559375
566565	14360	370	424.4710416666666
567352	12713	622	110.93885416666667
567810	15716	850	692.394375
568377	25668	421	124.8235875
569558	13460	351	488.44843749999995
570743	17189	1363	277.9302083333333
570753	18048	473	445.9101041666667
572394	13217	1562	503.81549999999993
573177	14684	347	481.1667708333333
573371	22409	487	495.4323958333333
573884	18918	396	494.73562499999997
574625	12991	400	483.67729166666663
574687	16786	656	489.74635416666666
576039	19754	554	152.64659999999998
578019	89634	581	966.2406249999999
579272	24881	349	173.2093
579984	497	131	5.28775
580101	30537	494	144.00437083333335
580227	16026	566	494.09791666666666
580258	1768	416	42.374270833333334
580362	832	674	3.80125
580490	25794	426	125.49424583333334
581116	38742	649	259.7085
582479	49566	7608	1354.6398958333332
582972	15262	335	469.57124999999996
585243	23201	322	166.6103
586237	1600	55	0.041354166666666664
586295	87755	309	919.2980208333333
586731	16359	313	501.97645833333337
587124	494	129	5.1458458333333335
588104	364	73	3.080625
589165	33845	1177	501.57427083333334
590464	64896	1248	2.655
591117	26033	362	185.15310000000002
592596	17446	331	487.7683333333333
593562	15711	429	184.24916666666667
594194	3252	241	31.6044
594583	4376	4376	10.786875
595143	13575	375	481.14624999999995
597145	49415	11301	1024.7248958333334
597228	15435	345	496.91062500000004
602589	8218	2690	121.02229166666666
603900	7558	899	302.9816666666666
605563	72559	291	886.6565625000001
607252	27433	523	130.36638333333332
609411	22863	545	181.22660000000002
612437	24315	396	137.9237
612536	40369	7443	1143.4665624999998
612668	15060	384	475.23406250000005
614069	81854	358	946.4301041666666
614223	15823	508	484.88062499999995
614853	19088	463	680.1553125
615002	590572	778	2690.998333333333
615191	609	104	3.265625
615439	5072	392	16.391041666666666
616361	4263	200	40.83668333333333
616815	14628	4012	271.40375
617113	1406	1406	2.231875
618147	890	614	4.196562500000001
618953	2907	125	35.22002916666667
620437	23138	21508	180.87604166666668
623005	27811	374	494.1305208333333
623053	2570	50	0.02875
623393	14305	378	499.1198958333333
623610	102046	369	952.8779166666666
623713	24246	454	506.39583333333337
623756	7291	537	296.94500000000005
624241	22341	415	438.5758333333334
624643	7355	546	283.0817708333333
625809	59229	786	520.6046875000001
625812	25066	487	145.5274
626185	4118	364	46.8616
627108	5040	4255	20.237291666666664
627295	254969	18444	7513.238958333333
627674	23346	542	175.7562
627844	7284	472	299.52687499999996
628497	636	283	3.2225
628878	27115	453	126.52505000000001
629643	18282	490	438.645
632341	3895	3895	0.9011458333333334
632513	61742	1048	1318.72
634293	15375	364	504.9891666666667
634655	14803	391	485.85020833333334
634857	4479	89	44.041916666666665
635615	18399	781	443.89135416666664
636044	20502	375	489.0439583333333
637228	43896	7290	1097.9172916666666
637255	29909	8599	176.28875
637577	13834	362	475.5776041666667
638240	28930	472	140.2956
638624	26422	454	131.18699999999998
639099	12546	2941	218.818125
641560	26379	435	133.26520000000002
641636	21176	463	195.00145833333332
642265	17011	531	435.0228125
643815	2919	2919	3.6847916666666665
644737	7466	774	290.3978125
644806	4286	4286	2.8603125
645771	23580	419	498.37833333333333
647312	17734	1770	435.585625
648276	15801	374	481.10645833333336
648981	3370	791	31.357216666666666
649898	7503	861	288.6596875
650264	46593	8101	1030.4856249999998
651269	3496	62	33.8936625
651309	33737	811	260.68080000000003
651553	71805	339	905.0469791666667
652346	2268	2268	0.49270833333333336
653040	39822	2909	497.0276958333333
655621	14799	266	5.3385
656624	13382	343	500.13875
659465	494	131	5.003704166666667
659991	7166	795	297.40760416666666
660644	8693	3232	71.57760416666666
661059	72943	6905	867.4584375
662258	14996	355	499.7816666666667
662627	138	42	0.6587791666666666
663108	3912	70	36.55414583333334
663127	3844	2875	12.876041666666666
663249	162286	3103	1295.1262
663607	12603	364	477.04052083333335
665083	15420	404	509.2194791666667
