Job ID	Resource 1 Utilization	Resource 2 Utilization
337632	0.243750	0.224700
338927	20.536875	0.738100
339439	5.641250	0.296700
340686	0.253437	0.194500
341911	2.881875	0.199200
342920	0.160625	0.238800
347574	0.187812	0.210000
350280	36.010833	10.728000
350342	0.253437	0.023300
353440	0.229479	0.200600
354598	0.152917	0.235100
354625	0.246771	0.204800
355141	0.248333	0.232000
355719	0.100729	0.007600
359473	3.913021	0.195300
359962	0.239792	0.192200
359963	0.227396	0.248800
359984	0.245833	0.190800
360180	0.240313	0.209900
360358	0.255000	0.226000
360665	0.220625	0.237900
362050	0.241667	0.219100
363970	0.236042	0.223700
366209	0.224896	0.228000
368142	2.431250	0.087200
369232	0.247396	0.193700
369640	0.216771	0.280100
369713	2.832083	0.094100
370660	47.956667	6.520400
371026	0.240313	0.192600
372037	0.254792	0.186600
373743	0.268125	0.203300
374904	0.244792	0.182700
375747	0.237396	0.195900
376283	0.250521	0.186800
377383	0.188229	0.284200
378740	0.238958	0.234400
380103	0.150938	0.255800
380108	2.313958	0.070000
380774	0.077708	0.003700
381117	0.139792	0.008200
381342	0.119583	0.075800
383753	0.219583	0.223800
384395	0.048750	0.003900
386156	0.329062	0.472500
391414	0.213750	0.012900
391897	0.185729	0.209700
392556	0.256250	0.229300
394763	6.655833	0.356300
397539	0.276146	0.193100
400518	0.081146	0.086700
404280	0.233437	0.312900
405524	0.247188	0.183500
407011	0.236042	0.232400
407268	0.275938	0.183300
408024	0.075833	0.002100
408089	0.492812	0.463000
408499	0.289479	0.024900
410407	36.059583	11.002100
411049	0.252292	0.184300
413867	0.261042	0.248500
415280	0.233125	0.210800
418874	0.213854	0.244200
419255	5.075729	0.267900
420476	0.249583	0.332100
421656	0.225104	0.211000
421884	0.252917	0.188600
423445	0.241667	0.244600
424185	0.698854	0.103300
424796	0.165937	0.230500
425252	0.230000	0.192200
427459	0.220521	0.209600
428342	0.235729	0.215900
428582	0.260104	0.215600
433399	0.195417	0.216600
434435	0.227083	0.267800
435024	0.249375	0.253000
435737	0.259271	0.419900
437735	3.854271	0.193800
437752	0.197292	0.227100
439224	3.214271	0.196000
440471	140.532292	6.929200
441949	0.247917	0.235600
442834	0.304375	0.009000
443266	0.214479	0.229200
448299	0.248333	0.188200
448798	0.226042	0.245600
450353	0.219792	0.206100
454341	0.276667	0.231100
455974	2.770729	0.088800
455986	0.260833	0.198900
456047	0.241875	0.181400
456610	0.204271	0.183100
459356	0.230521	0.310000
460381	0.219167	0.279500
460522	0.264583	0.184700
461311	0.084062	0.023600
461546	0.048542	0.114700
461686	0.260937	0.214000
462831	5.075833	0.283900
463778	0.280938	0.024900
463968	30.961875	2.769600
465671	0.220938	0.225100
466057	0.448542	0.378800
466798	0.161042	0.223700
467240	0.243750	0.246900
468337	0.252396	0.208100
472321	0.242188	0.204900
472337	0.265729	0.183300
473843	0.251250	0.188700
477795	0.231042	0.204900
479748	0.077396	0.002800
480165	0.308750	0.024600
481381	0.198021	0.212500
482942	0.262708	0.218500
483126	0.232813	0.197300
484234	0.243229	0.223400
486071	0.622292	0.273400
488816	0.073646	0.005600
488954	0.254167	0.272500
489586	3.111146	0.096600
490438	0.236667	0.229200
491059	0.447292	0.022100
491725	0.216146	0.240400
491967	0.217188	0.240200
492596	0.085417	0.005800
492807	0.302812	0.200500
492917	7.717083	0.630200
494544	0.249167	0.217600
496200	0.195312	0.228200
496653	0.197083	0.211500
497744	0.067292	0.010600
498779	5.822813	0.271800
499590	0.150312	0.278200
499822	0.090208	0.008200
500440	0.259896	0.210100
502426	0.229063	0.221900
503002	0.248854	0.203100
503702	0.260417	0.200000
503914	2.936458	0.095100
503950	0.193854	0.255700
504821	0.253854	0.182400
507777	0.228333	0.317600
508954	0.233437	0.233500
508992	1.307396	0.049700
509901	0.266979	0.194200
512120	0.302083	0.025000
512397	0.265417	0.008900
513842	0.263750	0.212700
515403	6.895313	0.369700
515796	0.216771	0.217100
518037	0.085521	0.004500
520021	0.080833	0.002700
522046	0.236563	0.216700
524871	0.252396	0.230900
530341	0.255521	0.197000
533084	0.238542	0.235500
535781	0.220208	0.228300
536370	0.508021	0.542300
536550	0.343438	0.026000
538276	0.277083	0.024800
538495	0.517604	0.402700
538604	0.467083	0.391000
539015	0.179479	0.224400
545058	2.849271	0.094300
548993	11.363437	6.108300
549666	4.791146	0.421800
550897	0.236250	0.216000
550967	0.229271	0.178600
551444	0.246562	0.198500
554039	0.268542	0.244400
554493	7.554688	0.627000
556629	0.244688	0.190900
556999	3.911146	2.373700
559119	0.242812	0.213000
561818	0.480833	0.373600
562648	0.261250	0.186500
564397	0.279792	0.008900
564507	0.237500	0.198200
565500	0.186771	0.202300
565518	0.437917	0.367900
565756	0.224062	0.204700
566183	0.238854	0.195900
570726	2.715000	0.089700
571386	0.250937	0.197000
573503	0.215000	0.240400
575167	0.291667	0.291100
575286	0.217396	0.257700
577388	2.440521	0.089900
578294	0.128750	0.100500
578624	0.325417	0.300400
578766	0.222396	0.248300
581459	0.233125	0.194300
581747	0.441042	5.257500
582019	0.236250	0.194200
583068	0.087292	0.002300
583129	5.262812	0.278000
583930	0.232917	0.217600
586241	0.087292	0.002200
586753	0.017292	0.001600
587244	0.233021	0.202500
587299	0.304479	0.191400
587490	0.277500	0.372000
588203	0.263021	0.190000
588400	0.358021	0.028200
588422	45.443646	2.626400
589760	0.333437	0.024400
589946	11.248229	6.241800
592346	0.257917	0.221900
595146	0.240521	0.233000
595778	0.445729	0.382800
595912	0.262917	0.008200
596408	0.161250	0.223000
597512	84.093854	19.981000
598226	0.323125	0.187600
599649	0.243958	0.205800
609449	0.168854	0.463800
610269	0.205625	0.229000
611613	0.244792	0.190300
611691	0.249479	0.210300
612448	0.243854	0.193700
613612	0.080000	0.003700
616044	0.259583	0.189300
617765	0.232604	0.188400
617939	0.940208	4.232000
618396	0.221771	0.188100
620319	0.406771	0.405100
621354	0.265833	0.187400
624245	0.234479	0.211700
625089	0.093229	0.087200
625119	0.068854	0.004600
625611	22.719896	0.742000
627162	0.224167	0.208800
627732	0.222812	0.238400
629058	0.071979	0.002700
629097	0.166146	0.264000
629382	0.250833	0.237900
629901	0.244479	0.191800
632404	0.255417	0.219800
632509	0.220000	0.186200
633218	0.252188	0.184600
634144	0.060000	0.003600
635290	0.241250	0.214000
635507	0.069062	0.004500
636887	0.071458	0.006400
637472	0.216354	0.209700
638778	3.001875	0.094300
640065	0.233542	0.186900
640590	2.661354	0.068400
641082	0.245729	0.184800
643041	0.301458	0.025000
644437	0.226354	0.205600
646695	0.281042	0.208900
647016	0.272188	0.407200
648594	0.153438	0.229200
652521	0.364896	0.498700
652592	0.271146	0.214500
653032	0.277292	0.229200
653802	0.228958	0.008300
654095	0.083021	0.006200
654394	0.195000	0.263300
655531	2.453021	0.092100
657794	0.066562	0.005500
659911	142.063646	6.839300
660380	0.120104	0.237300
664075	0.081250	0.002000
664763	0.083437	0.003100
665026	0.254271	0.224700
665455	0.221979	0.193500
665925	0.232917	0.240900
666293	0.284375	0.188100
666460	5.072083	0.263800
669090	0.277917	0.218700
669523	0.347187	0.028700
671051	0.257708	0.200900
671170	0.292083	0.025500
671806	0.222292	0.223300
673046	0.248646	0.195000
673856	0.247292	0.197200
674846	28.274896	7.812100
675481	0.274792	0.023300
676189	0.380729	0.031200
677562	0.240208	0.210100
677667	0.259167	0.222800
679306	0.263437	0.204700
679385	0.325833	0.025800
681708	0.233958	0.210600
685576	0.286146	0.194300
686400	0.230937	0.241000
686617	0.256667	0.221200
688007	1.059063	4.236400
688671	0.354583	0.025800
690956	4.998854	0.268500
693963	0.246667	0.226900
695128	0.237708	0.183900
696817	0.255833	0.226000
697210	0.252188	0.201400
697922	0.236354	0.181400
698102	0.089688	0.002800
698614	0.273542	0.194600
699886	0.230729	0.253600
700021	0.361979	0.025800
701298	7.536771	0.603600
701527	0.255417	0.206800
704041	0.271667	0.302700
705723	0.307812	0.025200
706128	0.290729	1.011200
706238	0.269271	0.198000
707028	0.266562	0.208900
708294	0.241146	0.196800
711016	10.525625	6.211800
711310	0.144375	0.151700
711554	0.082917	0.005400
711565	0.340833	3.098200
713024	0.195729	0.213600
714142	0.248854	0.226300
715524	0.698333	1.066500
715740	0.208021	0.308000
715862	0.118542	0.092700
716286	0.237708	0.201000
718789	0.462604	0.372800
720808	0.258542	0.208900
721603	0.211979	0.219700
721619	0.181875	0.276200
725396	0.328958	0.230400
726282	0.255104	0.189300
726611	0.223542	0.451600
726934	0.210625	0.253900
728278	0.270208	0.185000
733824	0.071042	0.004500
733929	0.214896	0.220700
734362	35.113438	10.631300
735005	0.236146	0.279400
735482	31.834375	6.480300
737120	0.238229	0.186200
737191	67.518229	4.595900
738806	0.087604	0.002500
739878	3.777813	12.371300
745180	0.498542	0.022000
745710	0.235104	0.228700
745826	0.248958	0.235000
749207	0.257812	0.216400
749234	0.288542	0.009000
752508	0.083750	0.003700
753431	0.272188	0.206200
753860	0.214688	0.241300
754570	0.233958	0.115300
754820	0.272396	0.024300
755352	0.258854	0.183400
755961	0.244271	0.024000
756311	0.242812	0.210600
756581	0.243333	0.202000
757754	0.273542	0.199200
760465	0.079271	0.002000
760479	0.263958	0.231000
762805	0.235417	0.204400
763669	0.083021	0.002900
768594	0.333125	0.029100
768913	0.100521	0.217100
769529	6.431458	0.311100
771532	2.628646	0.272500
771879	0.158958	0.229800
772118	0.248958	0.204000
772428	0.005208	0.000200
772437	0.281146	0.417200
774644	3.424896	0.448400
776942	0.117292	0.235500
777507	0.234167	0.207000
777517	0.259583	0.200700
778715	0.262188	0.192300
778749	0.255729	0.196600
779229	12.641875	9.130900
783265	0.219271	0.247700
784449	16.596458	3.152500
786083	0.464583	2.790700
787001	0.275938	0.217700
787485	0.252083	0.226400
787778	0.230521	0.184900
789152	0.239271	0.229900
790130	0.239479	0.205300
792161	0.071250	0.003200
792402	0.450000	0.362900
792414	0.239167	0.201200
792687	0.062292	0.007000
793512	3.636979	0.281300
795100	0.225625	0.213200
795334	15.306771	3.103600
797524	0.318750	0.025400
797865	0.056250	0.114700
799148	0.077604	0.002700
799574	2.773229	0.092600
799608	0.400417	0.539600
800597	0.211875	0.225300
801339	0.279167	0.202800
802719	0.236771	0.186500
804179	100.259792	4.580500
804943	0.070000	0.007300
808610	0.010417	0.000400
808745	0.862083	1.215700
810361	0.264167	0.008200
813277	0.355938	0.028600
814881	1.968125	0.111600
816771	942.399375	26.954300
816906	0.230313	0.249000
817274	0.229375	0.296700
817463	26.952813	3.865000
821677	0.256771	0.202300
822850	0.252917	0.193500
823951	0.239687	0.214700
826562	0.237187	0.215500
826789	0.245833	0.197800
828477	0.354375	0.028300
831153	0.287813	0.284300
832933	0.200937	0.222600
833773	0.268646	0.259200
833915	0.274375	0.288600
837066	124.729583	6.719800
837201	0.255208	0.187100
837531	0.150312	0.278400
837707	504.802292	29.154200
838794	0.237187	0.199300
839312	0.260937	0.204000
839328	0.235208	0.199000
843085	0.279062	0.204400
843250	0.222708	0.236500
848823	0.267500	0.214000
849399	0.191354	0.268900
851624	0.216458	0.198100
852442	13.542500	9.307500
853823	0.036250	0.003300
854420	0.216458	0.199000
854788	0.075833	0.004400
855710	0.245729	0.198800
857147	0.234479	0.214600
857435	0.250937	0.198300
858307	18.044583	0.732300
858836	0.348958	0.029500
860668	0.224375	0.258400
860781	26.147188	0.831900
861584	0.255417	0.226700
861878	0.293438	0.008900
863986	0.265521	0.198000
865206	37.217917	11.054400
868062	137.700729	6.832400
870584	0.078125	0.003500
871627	0.246250	0.197500
872012	0.070938	0.006900
872274	0.261771	0.175900
874852	0.235937	0.208600
879209	22.871458	6.724200
881351	0.309583	0.024600
882371	0.247188	0.265300
886451	2.412396	0.181400
886605	85.237604	20.459400
887731	0.171771	0.643900
890931	0.375937	0.029500
893160	0.248125	0.213700
896664	0.221875	0.241600
897375	0.205625	0.259600
899009	2.827083	0.187600
902190	0.179583	0.199200
902260	0.265417	0.223800
903507	0.234063	0.190900
903610	0.180625	0.480100
905134	0.008333	0.001200
905647	0.050521	0.092500
906194	0.281667	0.188300
906607	0.355208	0.025900
908544	0.333958	0.245300
909049	0.206875	0.206100
909324	4.489167	0.152700
910067	0.281979	0.025000
910578	1.462813	3.365000
913382	4.083750	0.275100
914895	6.746771	0.611900
917847	0.274062	0.192100
918534	0.291875	0.435200
919195	0.010417	0.000200
919633	0.205417	0.218400
920244	0.183229	0.258400
924497	0.226042	0.188600
925531	0.235729	0.211600
928783	0.202604	0.206100
930378	0.248229	0.183200
930492	1.159687	0.048700
930653	0.274062	0.209400
930800	0.247917	0.008300
931144	0.230000	0.251300
931382	0.199375	0.310700
932423	0.260625	0.206200
934829	0.244896	0.199200
936031	0.289167	0.216500
936174	0.217396	0.264700
936322	0.216562	0.233700
937310	2.906563	0.092400
939528	0.219271	0.185200
941818	0.218333	0.168800
943294	0.080417	0.006200
943414	0.236042	0.196200
945725	0.244896	0.189100
947756	0.161979	0.244700
948737	0.216458	0.246700
950547	0.220625	0.197200
951048	0.291979	0.267700
952385	0.273854	0.188600
952387	0.244688	0.190900
952924	0.281042	0.184500
957341	0.343021	0.028100
957597	0.224375	0.206200
958586	0.243438	0.244800
959668	0.254688	0.008300
960087	0.243229	0.008200
961394	82.702292	3.139900
962773	0.220417	0.203800
963374	0.229583	0.229100
964726	0.239792	0.206600
964923	0.247604	0.211000
965880	0.197396	0.212300
966723	0.241146	0.211200
967737	0.242396	0.263000
971496	0.250000	0.190700
972915	0.071875	0.002900
973227	0.279271	0.491200
975608	0.196771	0.260700
975621	0.193542	0.461200
976427	0.078646	0.002500
977898	0.278333	0.185500
983297	0.243125	0.182500
987247	2.741771	0.096400
988935	0.264167	0.195200
992140	0.261250	0.185300
994993	2.882500	0.094100
995024	0.212500	0.490700
995050	0.246458	0.214000
995231	0.823646	0.171400
995565	0.243750	0.211300
997882	0.224375	0.206400
997976	0.191875	0.240900
998041	4.342292	0.266500
998436	0.206771	0.223500
999281	0.317500	0.219700
1000336	0.235417	0.194100
1001354	26.143958	3.569500
1002399	0.289583	0.009100
1005256	0.253958	0.257200
1005561	0.240625	0.180100
1005932	0.279062	0.336600
1007295	0.265937	0.421100
1007508	0.251667	0.207000
1008214	0.236563	0.195900
1011815	0.228229	0.199400
1011874	0.371146	0.425700
1012035	0.230208	0.216700
1013222	0.281979	0.201700
1015619	0.277813	0.195900
1019052	0.246354	0.232800
1019742	0.200833	0.211400
1022781	0.264062	0.179400
1025688	0.162500	0.276000
1026179	0.241042	0.273000
1027114	0.215208	0.221600
1027896	0.308125	0.025400
1029045	0.254792	0.184000
1029762	0.258750	0.189000
1033243	0.218958	0.232100
1036046	0.370208	0.028100
1037711	0.482083	5.225800
1043176	0.254271	0.192900
1044001	0.050104	0.004800
1048063	0.417396	0.449600
1048324	0.352812	0.371600
1048472	0.253542	0.245100
1048984	0.157917	0.319400
1049003	0.262604	0.186900
1049349	0.211771	0.263100
1050868	0.167292	0.333800
1051977	0.266042	0.235400
1062384	0.188125	0.204500
1064840	0.205937	0.213200
1068246	0.221042	0.266200
1069720	0.250000	0.256900
1070324	0.246979	0.205900
1070352	0.211875	0.250500
1070404	1.162083	0.064700
1071332	0.219792	0.201600
1073107	0.231042	0.188500
1074808	32.748750	2.866600
1075587	0.239271	0.252600
1076543	0.249792	0.205100
1079129	0.253125	0.209700
1080048	0.236979	0.216400
1080332	0.438854	5.282600
1081919	0.274792	0.220800
1082717	0.075417	0.005400
1082726	0.286562	0.209600
1084442	3.241771	0.196500
1085438	0.369688	0.029400
1085660	0.240521	0.198700
1085938	0.264375	0.211900
1088404	0.246979	0.210700
1088700	0.310312	0.336100
1089012	0.256354	0.219500
1091115	0.258125	0.204100
1094063	0.225417	0.191100
1096528	0.226875	0.202000
1098051	0.246667	0.191600
1098437	0.221875	0.213700
1099760	0.169896	0.329700
1100453	3.610625	12.321700
1100610	0.077396	0.002500
1103045	2.727187	0.095800
1103519	0.356875	0.028100
1104279	0.083437	0.003900
1106141	0.240208	0.198100
1106167	0.259271	0.185200
1107610	0.226146	0.216800
1110057	0.273229	0.263600
1110786	0.230833	0.225800
1110898	0.250312	0.209000
1114897	0.215000	0.224600
1115081	0.216042	0.246400
1117402	0.274896	0.180000
1117647	0.425104	0.375600
1118651	0.254479	0.023000
1120120	0.245625	0.245500
1121184	7.786042	0.632200
1121882	0.167292	0.439300
1123258	0.377500	0.029200
1124668	0.221354	0.238600
1125463	13.383854	9.515200
1127885	0.256667	0.238400
1128202	0.240625	0.412300
1129867	0.353438	0.443700
1130414	11.829062	6.179000
1130655	2.254271	0.095200
1133166	0.067604	0.008300
1133851	0.076771	0.004600
1134157	0.226354	0.248400
1134517	12.663125	9.518800
1135360	0.224688	0.176800
1135554	0.258021	0.205200
1136342	8.290521	5.871200
1137852	0.309479	0.209100
1139943	0.275208	0.206600
1141517	1.134271	0.049100
1141559	7.418646	0.631800
1142886	0.223542	0.233700
1145109	5.575521	0.337800
1145323	0.071563	0.004400
1147075	0.577917	0.026900
1147404	0.267708	0.197300
1147923	0.478542	0.432800
1150038	0.204792	0.209000
1150787	0.228542	0.224400
1150907	0.048750	0.002800
1152030	0.272188	0.246900
1153839	0.243958	0.193800
1154312	0.231042	0.178400
1155892	0.257812	0.253100
1158373	0.381563	0.029600
1158676	0.224062	0.225700
1158836	0.246979	0.220600
1159286	0.229271	0.209700
1161661	0.080833	0.241100
1163379	0.217396	0.321000
1165254	2.342812	0.200200
1165729	0.255104	0.186900
1165833	0.131354	0.249500
1167651	0.250833	0.213000
1168993	0.254479	0.191800
1169064	0.628125	2.702800
1171395	0.195208	0.228200
1172109	0.076667	0.003000
1173409	0.237396	0.201500
1173413	0.247917	0.200800
1174272	0.283125	0.194300
1174716	0.298333	0.024900
1176699	0.078229	0.003500
1178040	0.254375	0.194600
1178063	0.248229	0.209100
1178392	0.241563	0.209400
1179147	0.016458	0.001500
1180411	0.237083	0.226300
1182025	0.250417	0.213200
1182345	0.232917	0.186700
1182470	0.268229	0.199800
1183152	0.251354	0.197400
1186263	0.050417	0.001900
1187328	0.262500	0.204900
1187453	2.466771	0.089400
1188276	0.247083	0.282400
1189698	0.251979	0.219000
1189804	0.225938	0.202600
1189936	2.127083	0.182900
1190455	0.376979	0.535200
1191360	0.285417	0.206500
1191374	0.231458	0.227600
1191630	0.267708	0.197900
1192468	0.780729	1.272000
1193371	0.411458	0.459800
1194138	0.167396	0.235400
1194448	6.079271	0.313900
1196763	0.407396	0.459200
1199489	0.230313	0.175700
1203137	0.222083	0.208200
1203930	0.283958	0.281400
1205522	3.626250	12.169300
1205790	6.669688	0.353600
1207309	0.200937	0.199500
1208247	16.336875	3.082800
1209909	0.241875	0.234400
1211607	0.245208	0.207700
1212073	0.334375	0.028000
1213115	0.254896	0.207700
1213475	0.010417	0.001300
1213732	0.326354	0.429600
1215353	0.236667	0.305000
1216579	0.314479	0.025900
1216661	0.223438	0.199400
1216855	0.131771	0.006200
1219802	0.224688	0.238800
1221924	0.253229	0.207200
1222806	0.228437	0.008400
1223743	0.218646	0.209800
1226221	0.236771	0.318600
1226432	0.223750	0.199000
1226631	2.061562	0.112000
1227451	0.279271	0.227300
1231099	38.755729	2.773400
1231896	0.272813	0.218700
1232016	0.158125	0.244900
1233675	4.943854	0.150900
1234915	0.084271	0.003000
1236438	4.626771	0.281600
1236760	0.225312	0.244200
1239669	0.223646	0.229500
1241878	0.161667	0.249800
1244104	0.205000	0.235400
1244824	0.256563	0.199700
1245117	2.660417	0.183500
1251283	0.214688	0.206500
1252400	0.248542	0.184100
1253883	0.251354	0.226700
1255172	0.167604	0.406400
1257135	0.193125	0.517900
1259739	0.555417	0.031000
1260194	0.263333	0.196500
1260342	0.269479	0.245300
1263134	0.219792	0.231000
1263378	0.317396	0.532400
1264771	20.594062	0.741200
1267334	0.267292	0.206100
1267844	0.237396	0.196300
1268024	11.095625	2.411900
1269349	2.926146	0.098300
1270783	0.303021	0.009000
1271619	0.252083	0.385200
1271700	0.392396	0.549700
1271711	0.504062	0.413500
1272079	0.312500	0.025600
1272795	0.293750	0.328900
1273508	0.258125	0.206900
1273829	0.077292	0.003700
1275451	0.235521	0.223900
1275732	0.254063	0.188400
1276180	0.263125	0.194400
