Job ID	NewLB	Summed CPLength	Summed TWork
3140092	4332	337	136.47770833333334
3147579	5624	389	138.63895833333333
3155489	6180	1032	138.4465625
3168793	2998	311	129.6753125
3207740	3312	352	136.34968750000002
3226974	3276	354	134.81322916666667
3236148	7111	412	136.09416666666667
3240479	6339	721	141.96791666666667
3268201	7641	1335	23.470833333333335
3271781	179013	12283	2801.6976041666667
3286636	15249	2570	24.09645833333333
3293374	6377	519	140.3675
3296542	8431	1742	142.80625
3340902	3660	589	135.6
3421438	6091	834	139.67177083333334
3434301	3540	333	135.2490625
3456806	6119	413	139.55114583333332
3471455	5817	452	140.0415625
3482121	3342	381	132.25895833333334
3549666	6654	594	142.09291666666667
3554799	181726	16536	2822.032291666667
3561755	6682	625	139.68281249999998
3565750	5643	426	139.21177083333333
3569033	15291	547	139.87052083333333
3589556	5948	468	127.12
3589638	6974	496	138.39322916666669
3595009	6398	1051	138.34645833333332
3597803	533	533	0.18239583333333334
3604671	5878	426	139.45302083333334
3607371	6926	738	144.34437499999999
3611937	3296	304	134.23739583333335
3614061	476346	67285	2746.5459375
3618238	26784	709	139.83958333333334
3643361	7674	2253	23.818020833333332
3650341	7408	1045	141.82604166666667
3659606	3341	479	133.56604166666668
3680410	5918	415	139.64520833333333
3683694	6534	1473	136.68010416666667
3705355	6286	789	138.71625
3709022	6493	870	140.46677083333333
3720150	5686	420	138.75927083333332
3726292	7727	1850	140.43020833333333
3732196	5806	493	138.29822916666666
3734178	4180	4180	0.13385416666666666
3762633	6410	562	140.19104166666668
3810787	5478	554	133.4459375
3831517	5863	455	138.03197916666667
3839960	3204	381	134.26041666666666
3842271	3400	372	136.66822916666666
3860578	3671	375	136.53083333333333
3860642	3213	308	133.85989583333333
3865205	3535	470	135.61166666666668
3898451	5875	604	139.53614583333334
3904554	8218	1129	151.72625
3931590	3274	340	133.88375000000002
3936448	5898	450	137.45135416666668
3936611	7548	1060	140.22895833333334
3946895	6006	484	139.19354166666668
3952870	3509	438	135.78947916666667
3969434	3532	451	136.30979166666665
3973720	3388	365	136.3203125
3984980	3630	352	134.75104166666665
4014201	6070	458	139.3959375
4081295	52454	649	141.6471875
4093960	6381	694	138.6378125
4112767	3746	657	136.07739583333333
4118508	7078	788	138.83666666666667
4150946	3373	312	135.53927083333335
4166894	4175	696	134.90416666666667
