Job ID	Resource 1 Utilization	Resource 2 Utilization
247121	0.139375	0.007500
247415	1.014792	2.735100
247551	1.650417	2.860200
247577	75.403646	4.932700
247971	0.231667	0.008200
248558	31.382812	1.968800
249423	4.006771	5.263200
252141	0.231354	0.008400
252374	1.408542	0.048000
252588	0.627604	6.493300
252603	3.099167	0.081800
253239	0.665417	0.076800
253788	0.028542	0.103200
254710	85.979583	5.037900
255194	40.494167	2.023300
255608	2.919792	0.067500
258778	1.530521	2.527000
259262	3.214062	0.078200
259327	90.444896	5.090100
259493	4.349062	5.615600
260361	0.286979	0.314800
260436	0.279583	0.008400
260538	18.370104	3.193600
261072	1.903750	2.418700
264054	28.972396	1.150200
264138	2.974063	4.638300
264144	3.967708	0.207700
264219	0.421042	0.014500
264263	67.330938	4.820900
264674	40.107292	2.628700
265710	41.148646	2.021700
266317	0.256875	0.008700
266663	95.566146	5.189900
267726	0.333125	0.313200
268017	1.760417	2.406400
268326	5.701667	4.774200
268502	3.544375	0.069100
271074	164.957083	9.001100
271287	1.743229	2.341400
271393	34.839896	1.897900
271687	1.370625	2.777100
271732	101.503750	4.745700
271985	50.892187	4.819300
273713	0.266354	0.008600
273866	2.844896	4.462500
274269	3.500417	0.068800
274638	0.248542	0.008600
275359	1.348437	0.049300
276101	2.585104	0.075800
276289	39.643958	1.984900
277041	93.013958	4.583400
277459	2.770208	4.163300
277856	2.867812	4.190700
278174	51.245312	5.204900
278467	1.384062	0.106300
278601	83.743646	5.176400
278934	5.698333	0.532900
279426	41.783854	2.081700
279438	1.219688	0.375700
279711	78.497292	4.836800
279880	0.338333	0.337100
280444	0.181979	0.007700
281016	0.008229	0.068400
282284	3.481875	0.071100
282827	1.833021	3.122900
283483	3.143438	4.300600
284461	0.266146	0.339300
284531	0.161146	0.187200
286108	0.286875	0.322400
286595	3.493646	0.067700
287128	48.527187	5.328500
287739	78.065208	4.828500
288020	0.303021	0.319700
288351	17.835417	3.254400
288449	89.192188	5.106100
288693	1.407396	2.830200
290744	0.250833	0.009100
291571	46.161875	4.851400
291973	1.570208	2.364200
292992	0.229687	0.008700
293049	79.419167	4.936800
293127	0.646042	0.267700
294258	1.338646	0.032100
295056	1.645729	2.434800
295821	48.969896	3.231400
296046	79.154062	4.829800
296567	0.799375	0.021300
297236	101.040104	5.275000
297565	39.347708	1.940100
297712	0.311458	0.364200
297989	95.525312	4.240900
298038	1.445833	0.048500
298740	1.161563	0.076900
300124	93.938438	3.791200
300424	0.317708	0.013100
301292	39.231354	1.958700
301843	38.274479	1.930100
302458	51.645938	4.896300
305122	0.182396	0.007900
305467	73.340833	4.903500
306051	40.786354	1.979700
306873	49.714271	5.400800
307913	89.859375	5.318300
308765	0.740938	0.054900
309941	0.214062	0.008600
311475	0.228542	0.008800
313308	0.379583	1.705100
313386	1.632292	2.757100
313839	51.833438	5.335100
314172	86.970000	4.855000
315741	0.234479	0.260600
315905	55.957188	3.777100
318480	2.931042	0.152500
318530	42.059167	2.049100
318934	2.689792	4.462100
319235	0.683438	0.049500
319405	43.953646	3.669000
319609	89.602083	4.409800
319677	0.138958	0.099300
320664	1.690521	2.457500
320824	1.082083	2.686900
320911	4.300104	0.313900
320972	0.556042	0.034900
321288	5.407813	4.718600
322800	40.190937	1.884200
323040	1.883750	2.312600
323490	74.822500	5.015300
324611	100.808229	5.242300
325781	0.041771	0.049100
326929	56.522500	5.016700
327541	0.106979	0.003400
328052	0.227396	0.007900
328207	1.251042	0.105200
328318	1.358646	0.467700
329966	41.432083	2.054200
330143	86.796562	4.425600
330273	47.909167	5.737200
330733	2.559687	4.252900
331024	87.834479	5.074400
331483	39.612708	2.046600
332082	18.300104	3.498200
332152	39.506979	1.873700
332810	84.025208	5.372500
333722	37.005833	5.009200
333969	0.518854	1.947200
334192	17.693854	3.253500
334690	105.271354	4.848900
334947	35.295833	1.964900
335422	0.246250	0.008300
336807	0.942813	3.162300
336828	77.875313	5.069600
337675	67.714062	5.182500
337682	4.515937	0.187900
338281	1.900417	2.301400
338487	39.454583	2.076500
340027	136.980417	11.177700
340388	6.582083	0.415400
342506	4.942812	4.947500
343749	0.113542	0.003400
343779	2.812396	0.071700
344282	65.628646	5.112900
344973	40.196979	2.094500
346260	2.650208	4.420000
347691	74.006875	4.779700
347814	40.621875	2.037600
348535	166.467187	9.563000
348566	0.134063	0.007900
348579	11.811354	1.749500
349262	0.044062	0.106400
349365	85.617604	5.203700
350249	2.613958	4.485400
350306	38.466146	1.929300
350632	89.154792	4.975300
352556	43.910000	2.056700
352898	77.750938	4.854100
353238	1.829583	2.795200
353555	1.499688	2.608700
354785	136.335521	11.099600
355774	3.408542	0.059700
356799	2.795417	4.416000
358447	0.174167	0.008300
359540	0.647396	0.042900
360051	40.764792	2.017000
362549	0.064896	0.163300
363313	40.804271	2.026800
363993	89.080521	4.992700
364588	2.802812	0.153400
365013	3.185521	0.081300
365511	1.347187	2.527700
365877	1.877396	2.507000
367603	74.585000	4.761800
368188	40.095833	1.992100
368341	0.131146	0.033600
368519	1.698542	3.526900
373042	52.279792	11.897200
374396	63.440208	4.835100
374622	22.381250	4.160200
376541	28.461042	2.090400
378699	3.047396	0.075600
378813	88.727917	9.918700
379458	85.630938	5.258200
380414	76.750833	5.086400
381222	40.201979	1.936100
383525	42.699375	1.998500
383668	1.636042	2.752600
387565	41.110729	1.979100
387883	5.476875	4.916000
388066	0.252500	2.797200
388949	0.272188	0.009000
389919	99.905521	4.797400
390760	0.251771	0.008500
390800	220.067708	42.190100
391775	2.703021	3.999800
391940	78.330521	4.898900
392306	78.879479	4.000100
394288	0.067812	0.213700
394408	3.016979	4.323400
395631	48.750937	5.703000
397736	40.081458	2.029900
397794	0.160417	0.022300
399347	0.245521	0.008600
399731	7.851875	0.300400
400083	1.357604	2.784600
400418	0.315000	0.309900
402515	2.919688	4.248400
403012	2.919062	4.380000
403143	77.276354	4.950100
403700	2.834375	4.397200
405872	2.605833	0.081400
406260	4.815625	0.662600
407194	1.199896	2.555700
407808	42.903854	4.969800
410160	96.646042	4.144900
410179	53.688021	5.748600
410216	0.323958	0.027200
411090	2.543646	0.070300
411665	0.231667	0.007700
412770	3.088437	0.069100
414343	3.480833	0.235100
414585	33.217708	2.006000
415285	33.210104	2.005200
416005	42.870937	1.995500
416083	38.540312	1.900100
416813	49.492396	5.084900
418077	43.231042	2.060200
418457	1.845521	2.528200
418758	93.341042	5.010600
418862	39.599375	1.965600
420956	81.932292	4.299200
421686	87.520000	4.862400
421913	3.404063	0.068100
422241	91.788021	4.897400
422655	88.777812	5.026700
424166	0.926458	0.079000
424878	0.274167	0.008700
425003	48.374479	4.460000
425175	1.116146	2.654200
425286	2.968750	6.215300
427041	1.665521	0.102300
427313	0.866146	2.608600
428244	1.370521	0.049600
428500	2.561458	0.272300
428952	37.558958	2.001100
429183	12.547708	0.481800
429758	6.036875	5.208500
430033	90.544167	5.302900
430554	1.469792	2.529000
431236	98.556771	5.137000
431507	98.897083	5.131000
432753	2.249583	0.132500
432884	3.511250	0.076500
434034	0.394062	0.083800
434304	5.883438	5.406900
437380	1.973542	2.458700
437540	75.657500	4.933500
437555	1.114479	0.033900
437926	0.427083	0.034800
439465	41.778229	2.060900
439810	1.379479	0.049500
440161	0.322604	0.101800
440175	38.891667	2.004400
440641	86.905625	5.001100
441654	0.103229	0.003300
442406	84.103750	4.848800
442581	0.266667	0.008600
444769	77.879063	4.800800
445079	1.690000	2.439900
446027	37.892083	1.991400
446214	7.722708	0.736300
446978	32.476042	2.018600
447559	37.979375	2.009000
448842	3.434479	0.068300
449001	0.180104	0.035800
449248	1.106354	0.049900
449969	38.310313	1.987100
450422	1.271562	0.039000
452136	92.171771	4.674200
452194	67.665521	5.175100
452861	3.303333	0.226300
453553	0.331250	1.295000
454234	0.023854	0.006400
454465	62.801563	5.105200
456109	816.395208	61.440800
456506	39.550208	1.960100
456573	72.238750	4.991500
456933	4.033229	5.394000
457497	86.518646	4.786300
457779	60.770833	4.643200
457872	0.307917	0.333000
460190	5.135417	0.522800
462097	820.421146	61.233100
463138	19.563125	3.608100
463435	0.254167	0.008200
463668	1.884271	0.178100
463731	0.054479	0.135700
464615	89.667396	5.147000
464874	3.481771	0.337400
465527	2.912187	7.249500
466016	18.356458	3.172100
466608	39.373021	2.001900
467207	6.049896	4.415300
467753	2.196458	4.147200
468572	49.988021	5.134600
468661	86.947708	3.710900
470435	50.164896	5.149400
470611	5.850833	0.552600
471021	90.388646	5.101400
472195	7.945729	0.807600
473958	1.385521	2.098300
474333	0.254271	0.008300
475108	38.558125	1.976900
475215	0.282083	0.382300
475620	45.880417	4.691900
475791	1.738854	2.524500
476030	1.637188	2.390000
476193	40.812396	1.927500
477206	39.888646	1.935700
477220	0.744687	2.761600
477863	19.249792	3.435200
477912	1.169167	0.080700
478403	2.213125	1.011600
478482	2.196979	0.775400
478800	0.157292	0.274800
479055	57.127812	5.677000
479475	87.395521	4.996000
480478	78.171354	4.912100
480722	41.867500	5.232700
482239	91.768333	5.139200
482734	18.804167	3.431900
482879	3.247604	0.085700
482969	66.691354	4.581900
484557	1.560104	2.648900
484671	95.505833	4.036000
484940	0.270417	0.477800
486915	0.055417	0.155600
487004	80.180417	4.900300
487124	0.293542	0.338500
489190	2.478125	5.744600
489671	0.356042	0.896600
489862	2.425833	4.243200
490103	0.357604	2.956700
490505	0.527604	0.052900
491123	1.382604	0.051700
492160	2.751354	5.894200
492387	90.031354	4.421100
492597	1.579375	2.257500
492727	5.678854	5.558700
493304	90.095729	5.160400
493580	4.055417	0.210200
494191	1.655521	2.623500
495360	0.235104	0.007900
496509	0.291875	0.304900
496688	1.529271	2.532000
497141	48.552708	5.203500
497605	1.473750	0.049500
498263	52.622292	5.362700
499908	90.883646	5.289300
500342	0.558438	0.040500
501120	43.594375	4.861500
501131	0.224583	0.260200
501221	49.858438	5.037300
503440	41.005417	2.028700
503532	2.613021	4.488800
504377	97.662083	4.873600
504551	1.958125	0.177600
504953	0.203021	0.007900
506767	49.772604	5.343000
507102	91.536250	5.288200
507155	0.236563	0.009000
507749	0.239479	0.353200
508654	40.796458	2.079000
510057	2.108333	0.100600
510079	1.044583	0.071700
510157	0.273021	0.008700
510839	0.171563	0.197100
512417	70.762604	5.091600
513912	37.629479	1.911400
514141	1.390833	0.086700
514745	1.901667	2.959000
514840	3.304375	0.068600
515066	0.038854	0.106900
517197	0.148542	0.191700
517247	87.845938	4.372100
520244	52.048854	5.567900
520619	0.261250	0.248900
521425	2.030312	0.180500
521553	0.328646	1.930900
524600	0.047292	0.199400
524664	0.068125	0.040000
527144	0.159583	0.187600
528336	149.226875	6.722100
529527	76.452917	4.588300
531359	0.301979	0.317500
531957	1.291875	2.766800
532506	85.986250	5.222300
532596	61.181979	5.469900
532699	3.027708	4.327000
533135	4.239479	5.710600
533139	1.515313	1.089400
533998	83.827604	4.724800
534019	3.332500	0.240700
534304	98.950937	4.523500
534556	0.183646	0.011600
534588	3.614792	0.065500
535062	80.917187	4.992000
538385	0.223542	0.008700
539249	93.708229	5.084800
541114	86.545417	5.201100
543721	99.700521	4.951300
543933	86.576146	5.078700
545866	93.051042	4.670500
545869	18.077813	3.377000
546419	90.706042	5.423200
547316	1.342292	0.566400
548101	68.974896	4.538800
548643	20.747812	3.918300
548938	0.218854	0.008400
552185	18.443854	3.545500
552489	41.880417	2.064700
556193	55.775937	5.257600
557463	86.315938	4.677500
558009	0.223854	0.008600
558078	0.267917	0.008800
558702	59.318021	4.745700
558979	778.311979	62.616200
559189	75.787292	4.987900
559366	20.468333	3.783200
559631	46.185729	3.419800
562652	2.114063	4.255100
563151	0.025000	0.055300
564180	2.233125	4.643600
564882	1.697083	2.306700
565199	53.263750	4.726100
566561	0.580313	0.039500
566565	88.951354	4.942100
567352	1.622604	0.102900
567810	94.580208	5.497200
568377	1.834271	2.421400
569558	103.522396	4.511100
570743	29.606979	1.921100
570753	82.788854	5.091800
572394	0.365833	2.930600
573177	84.969479	4.912300
573371	79.031458	4.797500
573884	79.600417	5.141300
574625	94.847188	4.535900
574687	83.306146	4.886200
576039	1.589479	2.706400
578019	50.440937	5.239100
579272	2.405208	4.130000
579984	0.315521	0.322200
580101	1.829063	2.357800
580227	87.704271	4.488700
580258	1.910417	0.180600
580362	0.275625	0.008300
580490	1.735937	2.472100
581116	2.361042	4.458600
582479	21.254062	4.028400
582972	81.318542	4.794100
585243	3.138750	4.238900
586237	0.013125	0.002600
586295	47.700417	3.818600
586731	88.908229	5.215900
587124	0.292396	0.331700
588104	3.462083	0.062200
589165	59.233958	5.127600
590464	0.165833	0.143800
591117	2.868125	4.324500
592596	85.407813	5.021700
593562	12.720104	0.888200
594194	0.679375	1.659300
594583	0.541667	0.020900
595143	92.475938	4.463300
597145	16.515729	3.094800
597228	96.313646	4.516400
602589	3.030104	0.531300
603900	40.049375	1.998600
605563	54.786563	5.409600
607252	1.805313	2.298500
609411	1.515417	2.799500
612437	1.509167	3.012100
612536	19.377500	3.564300
612668	93.673958	5.354700
614069	51.693646	5.365800
614223	86.544583	5.040600
614853	80.792708	5.690300
615002	136.621979	11.230700
615191	2.494792	0.065900
615439	0.966458	0.308000
616361	4.230417	4.957400
616815	7.064167	0.931200
617113	0.237500	0.008600
618147	0.266354	0.008600
618953	5.388438	5.337400
620437	5.548021	0.534200
623005	67.051563	4.509500
623053	0.015312	0.001800
623393	101.750625	5.262600
623610	44.825000	5.148200
623713	71.072604	5.065800
623756	41.928438	1.810700
624241	65.447604	4.936600
624643	40.500312	2.000300
625809	38.643021	5.057800
625812	1.264792	2.933300
626185	0.497396	2.013100
627108	0.544583	0.031400
627295	54.808646	14.556400
627674	1.607917	2.646400
627844	40.823125	1.883300
628497	3.047500	0.083200
628878	1.887500	2.322700
629643	85.330938	4.818900
632341	0.239375	0.007700
632513	146.051250	9.143700
634293	96.834063	5.024900
634655	100.222083	5.120400
634857	4.606354	5.133500
635615	84.376146	4.931700
636044	80.983542	5.268100
637228	19.117292	3.306900
637255	1.972396	0.299600
637577	83.413229	4.442500
638240	1.806458	2.468300
638624	1.265208	2.484800
639099	5.133333	0.844500
641560	1.560000	2.639800
641636	3.335208	0.187200
642265	85.330938	5.023400
643815	0.260417	0.008700
644737	41.039583	2.122300
644806	0.234479	0.008300
645771	72.912813	5.279000
647312	16.399167	1.723000
648276	93.100313	5.157800
648981	1.108958	0.513900
649898	42.126667	2.099200
650264	16.415625	2.949600
651269	4.724479	4.632800
651309	1.566250	4.934000
651553	55.583542	5.570000
652346	0.210208	0.007700
653040	83.409792	5.038500
655621	1.346250	1.168500
656624	102.620417	5.206700
659465	0.297500	0.312500
659991	42.288958	2.000900
660644	1.124271	0.073800
661059	8.835833	1.148900
662258	96.335104	5.006400
662627	0.109792	0.119900
663108	4.729687	5.123500
663127	0.234479	0.044200
663249	0.271979	2.847900
663607	95.100313	4.120800
665083	96.801354	4.421000
665595	179.271979	17.494700
666407	4.889896	0.297300
668339	73.611563	4.422700
668840	0.194479	0.007900
671311	1.545833	2.863500
671424	1.719167	0.073500
671476	150.848333	18.950300
671519	39.052500	1.962300
673152	0.062917	0.042200
674826	0.499688	6.245800
675721	140.118333	10.048100
676615	72.684687	4.953500
676641	1.498333	0.049000
677967	87.274583	4.353900
678022	1.578333	2.780000
679199	1.612083	2.483400
679581	4.657708	0.288600
679756	93.931354	5.287200
681240	889.480312	62.383500
684014	40.558750	4.620600
684586	17.873021	3.365300
684679	94.910833	4.945200
686171	1.218542	1.239500
690077	86.950312	4.474800
690694	7.835208	0.307100
691165	49.913125	5.760600
692869	1.383854	2.614400
692993	1.783229	2.469300
694915	1.271771	2.516100
696339	37.996250	2.002400
696824	38.350521	2.002300
696937	39.298229	1.990700
697953	1.956354	0.176400
699848	0.200104	0.007900
700772	98.731979	5.374000
701897	17.978750	3.320700
704138	32.711458	1.887500
704490	0.071667	0.045600
704585	16.117812	0.814900
704677	799.119063	61.631500
704832	5.070312	0.449800
705503	90.940521	5.394300
706841	1.873854	2.919900
707386	82.626458	5.198100
708166	2.609896	0.074300
710843	58.344896	4.466500
711426	39.160625	1.963700
711789	2.333750	6.436800
712725	49.893333	5.150900
712933	1.751771	2.506900
713508	52.476562	5.159300
713694	1.773750	2.359500
713826	0.945833	0.067400
714179	0.066354	0.006600
717230	50.506146	5.016800
717622	5.543021	5.216100
717733	39.326458	4.913300
717919	0.672188	0.266300
718568	0.017292	0.001400
718991	2.205104	4.667500
719777	16.530313	3.004800
720261	1.770000	2.525600
720881	2.802812	4.471400
721600	1.503958	2.987800
725081	71.159896	4.777900
725327	86.081354	5.223600
725498	70.005833	4.854300
726039	1.212292	0.083600
726229	7.274063	0.288800
727247	10.852292	1.770300
728488	3.379271	0.232000
728893	38.697604	1.959600
729234	3.437604	0.241000
732320	40.537604	2.016500
733374	0.397188	0.029500
734587	0.223958	0.007900
734994	0.121354	0.193500
735736	0.390937	0.023000
736165	37.084583	2.072000
736205	65.108958	4.964900
739854	7.695833	0.293000
740719	0.186875	0.009100
740930	42.701042	1.719000
743131	102.522917	5.294000
744303	0.246875	0.008400
744645	71.933646	4.968000
745249	0.227917	0.008600
745478	1.481667	0.049800
746346	38.103333	1.999200
747805	2.052917	2.275100
747855	1.417812	0.049400
749632	0.168854	0.008000
751357	87.371771	4.936400
752699	2.833021	4.417200
753520	0.178333	0.007600
753709	1.735833	2.548800
755328	64.174792	4.911100
755366	53.465521	5.166800
756804	3.441250	0.060500
756863	2.690833	6.019500
757314	2.979687	4.286500
757471	91.299688	5.042100
757608	1.722187	2.450600
757883	1.634062	2.475400
758282	91.574687	14.614800
758735	1.616562	2.577200
760440	18.976250	1.904200
763500	0.269896	0.008700
763558	34.230833	1.930000
764190	94.721667	5.398200
764738	46.303438	7.327800
767186	77.605417	5.053800
767609	83.277812	4.077500
767652	33.861562	1.987200
769169	0.933542	1.128300
770612	86.966354	4.889200
771742	2.738854	4.323300
772543	3.368438	0.082300
772687	1.510000	5.144800
773983	1.429688	2.540100
775462	1.888125	6.245400
776161	2.863854	0.130700
776695	0.259479	0.008700
776886	0.431875	0.714400
777175	2.876771	4.275500
778913	39.221354	2.039000
779176	1.723646	2.538500
779640	1.374896	0.033400
779929	3.273229	0.128600
780982	80.058646	5.097800
781254	1.422500	2.873700
782311	0.853542	3.086400
783797	0.752708	0.084900
785511	41.155313	2.035000
785813	69.661979	4.810600
786209	0.215833	0.007800
787119	1.662917	2.321400
787219	41.070417	2.079200
787254	76.807604	5.029900
788283	40.428750	2.054500
788444	3.584687	0.060800
790307	3.536250	0.069800
790560	38.930833	1.966600
790573	90.812083	5.127400
792738	41.100104	2.143100
794168	3.066875	0.085500
794251	90.002188	5.020500
795681	0.238542	0.007600
795964	0.314792	0.308600
796203	91.693438	4.288000
796972	0.138958	0.008200
798055	1.239271	2.700000
798790	82.980312	5.051600
800534	0.235208	0.008200
800577	4.747083	0.661100
801127	0.284375	0.328500
801228	829.392500	61.602500
802014	124.986042	10.433200
802346	2.457813	4.315600
802674	2.964167	0.072800
808252	2.976562	4.399000
808314	7.359687	0.810800
809224	0.313021	0.329100
810159	0.262917	0.008600
811111	19.502396	3.652800
811603	0.635208	2.527600
812352	35.844792	2.015100
813789	98.456146	5.153400
814605	2.578125	0.122900
