Job ID	Resource 1 Utilization	Resource 2 Utilization
1535181	8.091979	0.842000
1550180	6.309375	0.830300
1554955	10.395312	0.986000
1555425	8.146979	0.839200
1573816	7.006146	0.826400
1601351	6.574375	0.824700
1613291	10.452917	0.982000
1622594	11.401667	0.990900
1640416	7.021354	0.827600
1657189	8.606354	0.860500
1674043	11.346562	0.993700
1675689	7.155312	0.834500
1684435	7.129479	0.840500
1693698	6.571354	0.837400
1712192	6.658229	0.837300
1776410	7.083750	0.833200
1788919	7.036042	0.824800
1791416	7.298646	0.822600
1796599	8.699375	0.865400
1806416	11.858646	0.987800
1811640	7.017083	0.841300
1821353	6.931250	0.837100
1831647	7.837396	0.842400
1843156	7.186562	0.817500
1848449	10.600000	0.989200
1894072	6.977188	0.833500
1895533	7.041250	0.824000
1895829	7.862083	0.835800
1905396	8.149688	0.871200
1911979	2.392083	0.182700
1942188	7.545521	0.829400
1943694	7.769375	0.838100
1959987	8.549479	0.863900
1964057	6.725937	0.828100
1966794	11.309583	0.979000
1984415	7.744271	0.840400
2003642	0.143750	0.003700
2035855	6.680521	0.829000
2045958	8.592187	0.855900
2067617	8.535417	0.871800
2089622	7.225417	0.836200
2098981	7.413021	0.835500
2113686	11.551771	0.972400
2127544	7.031562	0.829500
2129143	10.449167	0.983500
2142837	7.947292	0.836700
2179338	6.937604	0.832600
2207172	0.123125	0.003700
2225469	48.761875	9.660400
2252751	7.748125	0.825000
2269007	7.898542	0.834000
2277625	10.381875	0.984400
2347045	0.140937	0.003800
2372000	11.226250	0.980700
2425271	7.916354	0.837500
2438898	7.701875	0.781600
2441907	7.299583	0.845000
2478459	8.420312	0.830100
2482839	7.221771	0.836000
2506320	7.713333	0.842300
2520511	7.310417	0.840600
2523477	8.118438	0.847400
2541394	8.220104	0.847900
2545364	7.008750	0.822100
2573962	11.242604	0.972400
2611418	8.269063	0.863500
2612003	7.753438	0.840000
2631290	11.092396	0.978900
2634541	7.720417	0.834900
2658309	8.047083	0.831700
2668839	10.363646	0.985400
2677607	8.613021	0.858500
2680176	7.705208	0.849800
2697366	7.724167	0.827000
2715747	10.066875	0.991100
2720030	7.151875	0.850300
2731691	7.804479	0.846400
2799764	7.024063	0.838200
2800770	8.187292	0.844800
2805777	9.196250	0.987600
2807393	6.713125	0.826700
2816977	7.093021	0.845100
2872958	7.176563	0.834900
2929319	7.006146	0.843800
2967846	8.263646	0.837000
3018489	6.387396	0.819000
3023646	7.902708	0.839000
3048142	6.970729	0.837200
3048460	7.318750	0.839500
3063250	6.680313	0.830300
3073016	6.598958	0.802600
3087488	10.696563	0.973600
3106258	7.979063	0.832500
3113139	7.893333	0.827200
3121440	10.596042	0.987800
3123676	10.440938	0.977500
3140092	10.217917	0.978500
3147579	7.231458	0.839000
3155489	8.233958	0.876200
3168793	11.826875	0.974300
3207740	10.524792	0.998600
3226974	11.882604	0.985900
3236148	7.044167	0.833000
3240479	6.954792	0.835200
3268201	2.407604	0.198300
3271781	56.421458	9.932600
3286636	1.557396	0.199900
3293374	7.385521	0.834200
3296542	6.473750	0.816800
3340902	10.684479	0.984200
3421438	7.159167	0.842700
3434301	11.334583	0.982900
3456806	7.025208	0.845500
3471455	7.920417	0.841600
3482121	11.147187	0.973200
3549666	6.613750	0.829200
3554799	49.453542	9.910000
3561755	6.888646	0.843600
3565750	7.121562	0.833400
3569033	8.239688	0.866700
3589556	7.202708	0.745900
3589638	6.464167	0.798800
3595009	6.800104	0.830800
3597803	0.142396	0.003600
3604671	7.048958	0.832000
3607371	6.744271	0.841500
3611937	10.960000	0.985300
3614061	47.773750	10.109200
3618238	8.328333	0.866600
3643361	2.259479	0.181300
3650341	6.660729	0.828800
3659606	11.422917	1.061500
3680410	8.162917	0.847100
3683694	8.500312	0.860300
3705355	7.112396	0.832800
3709022	7.754479	0.839100
3720150	7.183750	0.841700
3726292	6.395000	0.830600
3732196	7.766354	0.719900
3734178	0.145833	0.003900
3762633	6.822396	0.824000
3810787	7.651458	0.803800
3831517	7.061979	0.832100
3839960	11.815000	0.982300
3842271	10.450625	0.981300
3860578	10.391042	0.971100
3860642	11.928437	0.997300
3865205	11.232500	0.979700
3898451	7.519687	0.850000
3904554	5.920729	0.846200
3931590	11.715208	0.986500
3936448	7.882292	0.794800
3936611	6.719479	0.811100
3946895	7.616979	0.834100
3952870	11.155521	0.965200
3969434	10.630729	0.972900
3973720	11.314063	0.984700
3984980	11.401250	0.972000
4014201	7.222083	0.836700
4081295	8.158437	0.855900
4093960	7.493750	0.830500
4112767	10.604896	0.990800
4118508	6.700000	0.681800
4150946	10.772813	0.989300
4166894	10.646146	0.990500
