Job ID	Resource 1 Utilization	Resource 2 Utilization
3418449	0.080729	0.163300
3426520	15.328437	4.341700
3432200	7.192812	0.463500
3438776	1.743646	0.087600
3452124	1.012396	0.044700
3457625	0.207292	0.163600
3467654	0.223854	0.149500
3481096	50.199792	1.862100
3484220	0.183229	0.180500
3489753	0.198542	0.149800
3490105	7.267396	0.487300
3490369	0.134375	0.117100
3490488	0.131562	0.122700
3512635	1.709271	0.172400
3514393	0.185208	0.162600
3515539	0.097604	0.210700
3530201	1.989792	2.836800
3530636	0.066146	0.128300
3551341	0.884583	0.043200
3555042	53.216042	2.507600
3555727	54.579479	2.673900
3557296	0.985104	0.042700
3557943	38.999375	1.535500
3566955	0.181354	0.088800
3567108	54.170104	2.399000
3568555	0.173229	0.223400
3577896	7.627396	0.345500
3578984	54.171354	2.612800
3586082	44.351667	2.429000
3587779	0.149062	0.184300
3592362	1.902396	0.091400
3594674	0.242812	0.139100
3595362	0.940104	0.044100
3595901	0.103333	0.109400
3599931	52.704687	2.625900
3609313	50.399792	2.629100
3609726	54.940000	2.438600
3621129	6.670312	0.441400
3636386	53.065000	2.356400
3636636	2.066250	0.991300
3637839	52.637917	2.422200
3638213	54.450729	2.674500
3642070	2.832187	0.195500
3651882	52.738542	2.458900
3660968	0.085625	0.202800
3664535	0.907917	0.044900
3666418	7.357396	0.494800
3673317	7.695729	0.510100
3677579	54.015104	2.542200
3684416	53.602604	2.667700
3691832	0.891771	0.043700
3698984	52.859479	2.353000
3706469	52.972083	2.576100
3707391	1.792917	0.091800
3709340	0.995938	0.046500
3711500	12.374479	0.384900
3715074	3.501771	0.176400
3715132	0.187708	0.124300
3716081	6.538125	0.392800
3722593	0.169583	0.788100
3727835	0.943021	0.044500
3728736	0.160417	0.130500
3731647	0.180833	0.166200
3738888	0.935417	0.045400
3740918	0.171250	0.178600
3742596	7.479479	0.583900
3743888	1.984687	0.989100
3747868	0.149375	0.119600
3749575	2.795417	1.052300
3750991	53.551354	2.478800
3756193	0.153229	0.192800
3758245	7.700000	0.508400
3759758	52.360312	2.562800
3766862	49.362396	2.707700
3776304	0.146875	0.126400
3776663	7.617917	0.503300
3777715	2.844896	1.016000
3780208	50.967708	2.477500
3781110	52.696458	2.596900
3783463	0.930312	0.044300
3789156	47.582500	2.740200
3792051	0.125938	0.019300
3806031	1.874167	2.619200
3814835	0.132500	0.133500
3824085	0.601562	3.549000
3826372	7.080000	0.454200
3827362	38.154896	2.379200
3827465	44.351250	2.571000
3828932	52.082813	2.495900
3829804	0.157708	0.128600
3830624	0.938229	0.045100
3842049	0.166771	0.133900
3843084	0.327292	0.009600
3843599	0.198125	0.142000
3845043	53.156042	2.589200
3854346	0.070938	0.041800
3854971	0.264688	0.008900
3860572	52.693542	2.342900
3866258	0.935312	0.042800
3867263	0.146458	0.117800
3869074	0.155104	0.095800
3882139	0.114062	0.121400
3887133	53.811667	2.578800
3890685	0.982708	0.043900
3894664	8.172500	0.627300
3895725	7.632083	0.445700
3896582	52.545104	2.563000
3899434	7.605521	0.484200
3900609	51.534687	2.599800
3905195	0.152396	0.101600
3906335	52.496146	2.283200
3906682	52.959583	2.242400
3920325	0.185833	0.130400
3925459	0.187708	0.163900
3927584	8.450833	0.516200
3931663	12.813125	1.127400
3934201	0.167083	0.161900
3935719	53.451250	2.594700
3936285	0.106042	0.112500
3941680	51.808958	2.617000
3945180	0.166354	0.104900
3947362	54.495833	2.596100
3947618	0.146042	0.178900
3952080	50.240208	2.631200
3952506	142.627187	60.862300
3965364	3.517396	0.184500
3966452	0.157812	0.109900
3974806	0.206979	0.178600
3975026	0.162396	0.202400
3978473	52.929688	2.602400
3991345	6.410208	0.503100
3995159	0.086979	0.185800
3996288	0.202604	0.139600
4002023	54.246771	2.589100
4013349	43.899896	2.383700
4023033	53.573646	2.610800
4024083	50.648438	2.593700
4025702	0.982917	0.045700
4027920	0.193438	0.140400
4027996	49.825104	2.766200
4034965	0.171354	0.130300
4035020	0.131562	0.179100
4045401	54.139167	2.625700
4045717	0.151354	0.104400
4052855	0.098125	0.018000
4056185	0.157188	0.094200
4060165	53.599688	2.624600
4071866	0.200625	0.155000
4073689	0.181771	0.195300
4082677	0.157500	0.099700
4084660	54.055521	2.564100
4108317	2.818958	0.954800
4110912	0.143437	0.092900
4111484	15.666771	0.643200
4111826	53.651562	2.585300
4121159	0.144583	0.156200
4128241	7.574167	0.509000
4133386	53.489063	2.558800
4135500	0.883437	0.045000
4136583	54.306562	2.630500
4137840	0.137292	0.104000
4146038	0.060521	0.150000
4146234	54.330000	2.523600
4148631	55.001146	2.578200
4152725	0.208646	0.134200
4153533	0.092813	0.166200
4159364	51.755729	2.590200
4167377	51.613646	2.602400
4169439	52.807500	2.657200
4173969	53.308229	2.627000
4174292	45.463021	2.627700
4183974	0.937604	0.043300
4187895	145.232708	59.337400
4188879	53.884479	2.569000
4199233	0.808438	0.043300
4199234	0.153750	0.093900
4199730	53.373958	2.601000
