Job ID	NewLB	Summed CPLength	Summed TWork
894168	158	158	1.2284375
894314	1680	191	21.1326
894887	2200	267	30.583499999999997
895159	31172	419	141.58412083333332
897003	35	35	0.13135416666666666
897202	17596	312	408.0285416666666
897687	15191	9536	180.93406249999998
898319	126	44	0.8828416666666666
898497	30919	618	510.41949999999997
899621	25568	345	118.73129999999999
899745	148	42	0.6580708333333334
899767	36	36	0.1991666666666667
900997	318	108	2.1011
901884	2820	304	16.6603
903452	26126	421	121.19220000000001
903800	33176	747	415.7835416666667
904232	259	75	1.5589999999999997
904249	33185	449	151.4064
904613	32	32	0.1240625
905482	46	46	0.3413541666666667
905776	90905	629	592.7763541666667
906033	9431	1580	250.89406250000002
906226	10747	1643	83.52177083333333
906651	399	135	3.4471708333333337
906689	44	44	0.20770833333333333
906761	399	399	0.13104166666666667
908149	464	464	1.1853125
908655	31284	448	167.2788
909364	1100	104	11.013599999999999
910021	32559	527	144.93959999999998
910222	98425	10178	3767.4113541666666
910836	149	29	0.5236666666666667
911632	61	54	0.3879166666666667
911720	14577	9297	189.84145833333332
911771	643	97	6.733958333333334
913410	11905	3649	332.50447916666667
913530	168	36	0.7673874999999999
915341	21864	1920	543.4519
915403	1576	200	10.61525
915436	30498	463	137.2818
916353	79	79	0.4889583333333334
917222	7889	220	0.38708333333333333
917265	44	44	0.2894791666666667
917496	440906	28712	19180.676770833332
918318	42	42	0.14
918472	276987	2330	7483.632395833333
918803	305	109	1.6925
919477	2482	44	26.649366666666666
919604	60	60	0.6147916666666667
920194	360	124	3.602991666666666
920228	2833	81	27.002491666666664
921345	1028	1028	2.099791666666667
922269	1719	205	25.848799999999997
922977	358	122	3.281558333333333
923468	18461	317	404.47135416666663
923972	3215	322	40.5504
926584	8042	1822	66.454225
926958	311711	2806	7539.032708333334
927556	24566	1238	18.1237
928813	1596	181	19.209699999999998
928854	67	57	0.44625
929231	834	246	8.684199999999999
929588	70	70	0.39364583333333336
930290	1488	426	8.6666
930885	47	47	0.24958333333333332
931110	2780	59	27.364279166666666
931195	220	220	0.0
932334	472	137	4.725141666666667
932401	3348	148	30.1976
932717	26924	436	123.87324166666667
933300	522	151	5.5289
933306	39	39	0.18177083333333333
934166	32096	525	149.03109999999998
934501	29434	1423	377.0186458333333
934596	15372	8893	184.99270833333333
934693	423	146	3.75115
935390	31	31	0.109375
935984	33766	439	151.45770416666667
936133	391	181	2.9194999999999993
937939	32455	446	180.23940000000002
938412	8782	1528	247.99677083333333
938497	37568	560	178.95829999999998
939550	38	38	0.16447916666666665
940118	32805	310	612.9955
940519	246	94	1.4139416666666667
940687	33	33	0.09218749999999999
940903	1238	557	6.404375
940959	127	127	0.16177083333333334
941361	176	176	0.30208333333333337
941912	19261	2238	253.84135416666666
942345	11902	1649	336.99677083333336
943955	32939	542	148.13940000000002
944587	682	187	6.540833333333333
944892	1571	182	21.6301
945059	16325	1709	42.9516
946325	34283	556	155.6117
946472	440	338	6.706145833333333
946985	40	40	0.11916666666666667
947148	25446	354	422.82875
947809	830	270	11.4515625
947975	36	36	0.15864583333333332
948725	127	127	1.8026041666666666
948941	49	49	0.3590625
949543	239	239	3.440833333333333
950297	1097	555	2.561875
951094	38	38	0.1109375
951704	4477	69	36.94294583333334
952061	34286	558	167.75170000000003
952635	54	54	0.17229166666666668
953722	2586	48	26.48765
954976	2190	182	33.38677083333334
956586	44068	3412	726.3807583333333
956776	73	73	0.441875
959207	39	39	0.1578125
959986	33054	438	160.46110000000002
960671	36323	649	1351.7615624999999
960867	1163	1110	1.4536458333333333
961419	110	110	0.0
961802	9404	1150	251.388125
963619	199	71	1.1742625
963999	40	40	0.2685416666666667
964603	14719	10216	190.19020833333332
965391	2663	52	26.266566666666666
966317	13896	565	68.796775
966462	1836	499	10.3061
966467	33	33	0.149375
966843	23237	1157	12.84
967124	26022	5117	371.74593749999997
967648	44394	3003	680.9406791666667
967788	37443	554	165.77569166666666
968318	12845	403	4.1699
968614	8667	530	139.66864583333333
969207	6413	1192	79.2586
969795	56640	6777	1239.7030208333333
970088	86639	1749	1668.5807
970666	32103	846	1054.741875
970742	48	48	0.305625
971344	57	57	0.07958333333333334
971971	28022	1422	19.7401
972126	813	199	8.023150000000001
972690	340	116	3.1213791666666664
973003	42	42	0.30739583333333337
973788	770	70	8.08
974821	14136	8585	183.93739583333334
974966	818281	3922	25829.625208333335
975461	337	115	3.0578916666666665
975480	37	37	0.11447916666666666
975800	2880	140	27.144804166666667
976649	493	141	4.9618375
976805	57256	6765	1201.4867708333334
977268	25138	1330	14.857999999999999
977680	31	31	0.06572916666666667
978086	825	74	8.008500000000002
978385	69	45	0.24907499999999994
978773	62590	3153	271.6294291666667
979659	233	233	1.9723958333333333
980191	772	772	0.1378125
980420	1223	201	6.956770833333333
981245	250	96	1.2834333333333332
981614	15910	5424	90.35083333333333
982079	34	34	0.09625
982498	39	39	0.08104166666666666
982703	364	124	3.302645833333333
983777	22472	459	376.12719999999996
984201	13989	6279	337.6635416666667
984294	19145	547	359.0410416666667
984693	252	100	1.5418000000000003
985457	1390	159	18.023699999999998
985509	3292	220	57.079375
986299	690	690	0.059166666666666666
987591	33	33	0.13770833333333332
987832	38	38	0.13802083333333331
989833	40	40	0.17635416666666667
989926	276	276	1.4146875
990439	2017	175	10.735100000000001
990830	36	36	0.15604166666666666
991561	36	36	0.21760416666666665
992174	2442	176	38.62322916666666
992205	31892	572	144.7653
992915	483	58	6.8978125
992979	31	31	0.12989583333333332
993368	539	126	4.4025
993854	20334	3664	523.3261416666667
994355	9820	1789	82.18447916666666
994390	285659	3135	9248.331666666667
994529	30288	491	157.4483
995010	159	90	2.6588541666666665
996858	42	42	0.14354166666666668
998063	405	405	0.10041666666666667
998870	477	140	5.604533333333333
998937	65	65	0.34510416666666666
999511	47	47	0.23395833333333335
1000065	757	69	7.287999999999999
1000314	63563	12260	790.4123958333333
1000410	96	96	1.119375
1000419	26889	441	122.37170000000003
1001046	33	33	0.057708333333333334
1001764	572	196	4.756366666666667
1002816	264	76	1.7034
1002838	10930	766	42.38879999999999
1006660	218	78	1.420625
1007120	221	112	2.7279166666666668
1007626	37879	611	179.8785
1008475	270	270	0.13979166666666668
1010670	522	152	4.981437500000001
1010753	388	134	3.5198499999999995
1010836	15314	618	403.31343749999996
1012370	53	53	0.48333333333333334
1013102	1237987	45677	40519.28114583333
1014919	9573	3495	53.69916666666667
1015178	62	61	0.33708333333333335
1015247	19475	274	416.8463541666667
1015381	479686	34558	19434.905104166668
1016081	9183	1101	251.13583333333332
1016409	11465	5254	373.21583333333336
1018914	916	273	6.003599999999999
1019618	35	35	0.10989583333333333
1021653	51	51	0.47000000000000003
1023253	37	37	0.17416666666666666
1023972	34924	572	153.41879999999998
1024788	547	501	4.057291666666667
1025666	464	132	4.704129166666666
1026568	1569	180	19.9685
1026691	17094	10576	195.43906249999998
1027270	31346	423	143.16230000000002
1027719	4354	90	38.59467083333333
1028433	2737	2737	4.245416666666666
1029722	36	36	0.14531249999999998
1030143	37	37	0.09697916666666666
1031966	19125	438	171.98052083333334
1033563	30174	422	156.1698
1033789	445	153	4.1788291666666675
1034150	738	106	4.8082
1034370	149	149	2.2784375
1034947	25305	414	128.80270000000002
1035112	412	412	0.16822916666666665
1035574	7963	193	67.7509
1035885	24646	333	113.1386
1035970	380	380	0.23520833333333335
1037229	88	88	0.941875
1037933	3883	755	37.69006666666667
1037942	521	521	3.1708333333333334
1037980	2864	120	26.837758333333333
1038527	30535	401	152.00349999999997
1041189	31729	413	144.192225
1042390	43	43	0.2242708333333333
1042596	37	37	0.12083333333333335
1043771	62201	1097	380.6563999999999
1043933	34	34	0.14416666666666667
1043997	644	98	6.399887500000001
1044592	64311	1173	1006.6164583333334
1044774	343	119	3.363983333333333
1044799	37553	649	410.8465625
1044967	318	116	3.129183333333333
1045837	39	39	0.1621875
1046369	44	44	0.22541666666666668
1046517	13927	208	117.33852083333332
1046576	31	31	0.1015625
1048486	28000	8650	659.5072916666667
1049147	60	60	0.3473958333333333
1049750	36	36	0.08145833333333333
1051113	37	37	0.15489583333333334
1051436	523	105	4.819100000000001
1051941	36430	470	162.02632083333333
1052393	638	190	4.641299999999999
1052844	193	74	1.2385416666666667
1053713	2551	732	18.835625
1054149	417	417	0.25625
1055239	1560	860	14.017949999999999
1055290	340	116	3.1825125
1056332	15548	354	403.6904166666667
1059312	14131	330	507.0576041666667
1059641	32453	421	145.51908749999998
1060165	33366	450	153.788
1062719	431	147	3.7768708333333327
1062937	2406	2406	4.217395833333334
1063183	35	35	0.17572916666666666
1063966	27230	760	514.3325
1065103	41	41	0.2863541666666667
1065323	27	27	0.055
1065393	1414	182	4.5716
1065891	51	51	0.23927083333333332
1067305	16131	2501	254.5546875
1069007	26	26	0.035208333333333335
1070116	89	89	1.1598958333333331
1070179	1923	473	12.987916666666667
1070327	399	399	0.08729166666666666
1070918	61946	1406	1086.0041666666666
1071501	345	345	0.15812500000000002
1071632	31	31	0.12489583333333333
1071755	331	111	2.896516666666666
1072013	999	141	11.6923
1072538	483	247	6.368541666666666
1072580	694	396	3.8745
1072757	60893	7185	1267.09375
1072761	3691	1262	61.45708333333333
1073324	561	61	5.5771999999999995
1074040	37	37	0.16916666666666666
1074819	3323	3323	0.08177083333333333
1074897	106	106	0.11770833333333333
1076786	24345	317	110.88654999999999
1077076	6029	419	20.048125
1077282	14553	2403	334.7139583333333
1077556	122	122	0.5925
1078958	216034	4886	2384.4446875
1080502	345	345	1.5308333333333333
1080881	297	106	1.9727000000000001
1081274	484	139	3.3656
1083119	38	38	0.14645833333333333
1083240	66	66	0.4976041666666667
1083982	29	29	0.016666666666666666
1084711	8951	1735	67.73985
1084849	41	41	0.09468750000000001
1088621	1536	440	8.649600000000001
1089653	3047	271	60.295312499999994
1089957	27808	1091	417.9064583333333
1089968	37	37	0.18958333333333333
1090807	2542	40	26.1723625
1090990	108	87	0.7222916666666667
1092055	185220	3005	8.639800000000001
1092480	261	93	1.4724583333333334
1092895	5762	201	63.02854166666667
1093179	26659	350	119.33598749999999
1093858	4110	398	154.66072916666667
1094693	30179	537	139.4071
1094818	84	84	0.6519791666666666
1095194	33295	435	150.9394
1095680	220	66	1.3239583333333331
1095849	28673	373	129.447775
1095954	12386	282	12.2809
1096059	771	745	0.65375
1096448	17259	537	397.4477083333333
1096450	150	52	1.001575
1096745	203	60	1.3922500000000002
1097566	6498	1218	84.0358
1097765	881	485	6.711562499999999
1097879	298	102	2.0875999999999997
1097901	30755	491	144.7948
1098035	797	127	7.645595833333334
1098789	15196	8733	185.54416666666668
1098988	35	35	0.14750000000000002
1099638	20534	762	534.3529166666666
1101910	3290	911	33.732187499999995
1102099	30523	695	247.14458333333332
1102229	41923	1893	725.3196291666667
1102574	999	138	9.915899999999999
1102981	47	47	0.4508333333333333
1103731	5672	5672	4.0528125
1104071	53	53	0.063125
1104971	65386	3896	641.8279166666666
1105107	13327	8429	184.87260416666666
1105472	76	76	0.49593750000000003
1105492	1636	1636	0.6486458333333334
1105713	31015	507	144.0132
1105962	682	382	4.1221
1106376	63	63	0.11072916666666666
1106538	261	84	1.7543208333333336
1107146	74	74	0.8490625
1107410	35	35	0.10885416666666667
1108188	5998	86	53.80387916666666
1108516	4347	416	173.28208333333333
1108656	65104	1422	687.7564583333333
1109547	1106	128	4.209270833333333
1110491	28991	468	135.08724999999998
1110995	41493	3583	665.7902875
1111250	697	63	6.975499999999999
1111464	166	59	0.955225
1111866	530526	4112	10351.852708333334
1112159	378	126	3.3569416666666667
1112524	269	83	1.7006125
1113154	957	208	2.8571999999999997
1113161	144	144	0.7696875
1113385	48	48	0.3729166666666667
1113704	499	146	5.090795833333334
1113992	340	340	0.12020833333333333
1115058	9770	1175	248.34666666666666
1115290	48402	686	286.8647
1116260	21787	19121	177.69895833333334
1116430	555	161	5.662304166666667
1117706	27	27	0.008645833333333333
1117806	404	404	0.15677083333333333
1118041	2087	255	10.204600000000001
1121069	478	162	4.439499999999999
1121965	2663	2663	4.408229166666667
1122214	18017	10509	186.20010416666668
1122520	561	164	5.816529166666667
1123007	8676	1386	68.09220833333333
1124651	345	345	0.279375
1125307	36	36	0.104375
1127006	7093	103	64.3545
1127229	46	46	0.2975
1127331	50	50	0.2428125
1127449	667	99	7.207708333333333
1128181	334	114	3.0010875
1128964	73	73	0.8076041666666667
1128969	374	136	1.9449999999999998
1129231	45	45	0.15145833333333333
1131124	405	405	0.10697916666666667
1131381	375141	11497	10475.698333333334
1133017	3289	51	29.889804166666664
1133154	28020	1485	15.7759
1133188	50	50	0.36583333333333334
1134518	64	64	0.7006249999999999
1135062	27181	1491	16.3921
1135172	363	124	3.382979166666666
1135920	13076	589	46.11927083333333
1136160	27	27	0.0
1136928	39	39	0.16885416666666667
1137259	37055	486	172.0473
1137504	8834	1193	243.24885416666666
1137548	28817	378	129.1932625
1137765	784	107	13.4896875
1137857	43	43	0.2941666666666667
1138902	40	40	0.14989583333333334
1138917	1056	1026	6.9496875
1139022	561	57	5.528600000000001
1139395	330	110	3.071758333333333
1139521	10110	3916	53.099375
1139529	33	33	0.1709375
1139737	16380	11879	188.39697916666668
1140045	83846	2989	414.3641666666667
1140336	60	60	0.2813541666666666
1140513	10772	1821	250.776875
1140632	71	71	0.46552083333333333
1142509	494	142	4.873687499999999
1142571	120	120	1.5121875
1143114	491297	25195	19008.9896875
1143379	8787	512	136.8971875
1144254	126	126	1.7436458333333333
1144369	77109	1529	963.3595999999999
1144930	25479	1664	377.54645833333336
1144971	31834	428	142.91272916666665
1146224	1736	140	21.875
1146597	36	36	0.16708333333333333
1148057	438	42	3.8491999999999997
1148318	1699	194	22.292499999999997
1149714	6455	631	216.41864583333333
1150197	856	846	2.218125
1150968	569849	17899	11945.54625
1151498	30039	504	138.19920000000002
1151669	1570	29	4.8462000000000005
1151742	60	60	0.09583333333333334
1152033	437	41	3.9562
1152903	322	62	4.865520833333333
1153060	23372	445	414.17302083333334
1154002	841	77	8.372399999999999
1154326	14495	188	122.4890625
1154493	32586	466	150.5352916666667
1156222	2523	165	23.6682625
1156401	66211	1129	1028.0402083333333
1156655	137	137	1.8977083333333333
1157143	483	47	4.3291
1157178	1241	207	11.823899999999998
1157514	841	76	9.497499999999999
1158225	34	34	0.17635416666666665
1159756	40	40	0.116875
1160642	3333	77	30.038670833333335
1161290	1500	172	19.0542
1161853	31	31	0.11687499999999999
1162967	791	119	8.057675
1163480	22767	528	181.40854166666668
1165381	252	252	1.7290625000000002
1166333	31	31	0.13229166666666667
1167647	33786	478	417.6455208333333
1167737	2719	350	60.620104166666664
1168849	3290	3290	4.4928125
1169393	145	145	0.45958333333333334
1171023	23426	1250	15.802299999999997
1171287	13512	435	362.9645
1172210	3014	60	29.41694583333333
1172840	421863	29280	19246.296979166666
1173134	35	35	0.13749999999999998
1173439	2524	277	34.706100000000006
1173907	12295	2288	338.58302083333336
1174216	119	53	1.0136458333333334
1174552	697	63	6.4514
1174650	148	148	1.385625
1175223	431	147	3.869479166666666
1175524	432	227	6.011666666666667
1175625	9948	5056	243.64291666666668
1175627	2798	41	29.379429166666664
1176121	224	224	3.3825
1176633	42	42	0.1015625
1176931	761	70	7.661599999999999
1177095	411	411	0.31375000000000003
1177216	554	337	6.328854166666667
1177442	32	32	0.09708333333333334
1177637	29540	1052	428.1654166666667
1177804	339	115	3.18205
1177840	81	33	0.14208333333333334
1178631	34	34	0.15760416666666666
1178708	379	75	0.1875
1179065	341	341	0.14791666666666667
1179145	214	76	1.1961041666666667
1179956	2037	245	28.417899999999996
1180933	15483	10542	180.34239583333334
1181202	42	42	0.10479166666666667
1182087	28130	573	468.43859999999995
1182296	2576	41	27.430754166666667
1182465	310	106	2.9426833333333335
1183607	87	55	0.40130000000000005
1184511	900	83	8.5049
1185132	52	52	0.1897916666666667
1185498	35179	461	159.65580000000003
1187033	557	55	5.2589999999999995
1187094	25340	361	414.13979166666667
1187434	9972	2482	247.56229166666668
1187707	158201	2447	1227.775
1188537	3034	264	66.09947916666667
1188751	35873	902	382.62
1189759	38	38	0.10270833333333333
1190888	2512	49	25.638779166666666
1192022	2079	335	6.5953
1192740	471	87	6.43875
1192788	1347	368	11.035833333333333
1195415	875	71	6.023933333333333
1195476	1647	368	11.929499999999999
1196364	80	80	0.868125
1199038	128	44	0.8535041666666665
1199331	33284	557	153.7398
1200290	38	38	0.07083333333333333
1200367	34	34	0.08135416666666667
1200804	135	49	0.8970291666666668
1201016	169154	6925	1841.2665625
1201421	40	40	0.14697916666666666
1201493	39457	518	109.990625
1202405	30553	399	141.6952
1205198	30	30	0.09114583333333334
1205296	39556	517	179.42119999999997
1205388	33	33	0.1509375
1205977	60	60	0.49624999999999997
1206998	29774	402	136.22260416666668
1207703	1918	242	18.994583333333335
1208152	743	65	6.991700000000002
1208167	108182	543	564.1880208333333
1208215	2553	320	37.7721
1209495	20271	691	413.3830208333333
1209643	44	44	0.26458333333333334
1209801	1141	1002	5.905625
1210214	102318	12123	3808.21375
1210736	33096	544	149.04250000000002
1210913	435	210	2.9179166666666667
1212063	33777	459	197.0782
1213985	2661	46	28.029725
1214328	13858	2663	282.973125
1214779	8713	1199	248.37614583333334
1216404	24729	409	121.3556
1217424	67053	1438	1185.6358999999998
1217783	1834	222	25.168499999999998
1218939	35787	496	171.57960000000003
1219248	385	385	0.1796875
1220788	33	33	0.09677083333333333
1221275	554	54	5.207699999999999
1223058	195	69	1.0610791666666668
1223668	33	33	0.13583333333333333
1223906	175	175	1.4515625
1224321	38	38	0.12572916666666667
1224334	622	217	6.317125
1225020	28222	468	135.87770000000003
1225551	13115	2328	335.12239583333337
1225619	23080	4601	281.5205208333333
1225920	27688	1329	335.46470000000005
1226812	502	502	8.047604166666668
1227267	38	38	0.16093749999999998
1227748	158	60	0.9873791666666667
1229175	30	30	0.03
1229740	353	122	3.2662249999999995
1230767	11446	234	105.78940000000003
1232604	24087	1239	13.996300000000002
1232728	44	44	0.29760416666666667
1234815	699	106	7.099029166666667
1235431	321	109	3.0203124999999997
1235661	16320	10673	187.67958333333334
1235928	16343	525	404.8722916666667
1240102	1570	180	20.4867
1240236	29378	611	1035.7267708333334
1240289	49023	2050	669.8636458333333
1240591	5898	97	53.515525
1241796	19802	15442	188.33322916666665
1243379	43414	558	190.01582083333332
1243523	29578	665	493.75729999999993
1248193	19508	343	414.61645833333336
1248218	4044	333	19.546458333333334
1248224	2962	48	29.93066666666666
1248466	148227	2286	1180.0466999999999
1250043	5142	842	178.30364583333332
1250851	47	47	0.18135416666666665
1251256	1358	152	16.517
1252446	150	150	2.205625
1253528	290	50	2.7531000000000003
1254361	11466	1634	331.1
1255795	1434	163	18.119899999999998
1256189	28	28	0.016979166666666667
1256369	362	124	3.3431874999999995
1256512	797	120	7.756079166666666
1259322	973	89	10.0689
1259330	171	67	1.5199291666666666
1260567	11780	1675	337.2636458333333
1260805	354	354	0.19322916666666667
1260988	564	564	3.9324999999999997
1261940	44	44	0.380625
1263419	38314	494	167.8740666666667
1263869	32	32	0.1171875
1264028	13426	2169	334.8283333333333
1264584	157532	2916	1265.2858999999999
1265280	4805	155	2.8053125
1267021	33190	430	162.9038
1268181	410	40	3.545
1268607	635998	11834	10982.141979166667
1268998	4295	710	574.775
1269575	40	40	0.185
1270653	3484	65	31.18499166666667
1271995	330	44	1.9722291666666667
1272859	301	301	4.7325
1273465	417	144	3.9869458333333334
1276612	77	77	0.8301041666666666
1277560	203	60	1.223854166666667
1278429	4093	459	64.14410000000001
1279883	38	38	0.10760416666666667
1280962	15925	3293	341.6994791666667
1281368	24244	1204	12.935
1281503	8157	1377	131.51052083333335
1282641	47	47	0.28270833333333334
1282720	337	65	1.280441666666667
1282832	28583	375	134.77239999999998
1284273	622	62	6.2111
1285155	16778	466	406.35625
1286049	46	46	0.3594791666666667
1286303	40	40	0.09447916666666667
1287298	8922	1215	251.6825
1287915	10916	3033	247.88416666666666
1288673	195	69	1.1690125
1289029	274	274	2.3479166666666664
1289180	49242	1376	311.3217
1289771	1972	233	25.946
1290072	38	38	0.16354166666666667
1290186	85	85	0.916875
1291094	25028	1526	382.7415625
1292316	201	77	1.0803625000000001
1292974	37	37	0.13239583333333332
1293047	27145	1345	19.4773
1293747	1265	853	12.097708333333333
1294895	31725	417	148.9956
1295641	480	480	1.4182291666666667
1296731	33	33	0.19385416666666666
1297372	284	225	1.3753125
1300161	566094	6501	10646.930520833332
1300222	32137	425	149.40040000000002
1300511	7470	112	60.7869
1301506	12901	889	44.0983
1303016	530	123	2.6232791666666664
1303492	12317	1746	335.29604166666667
1304598	2725	42	27.730691666666665
1304923	31	31	0.1165625
1305449	1639	190	20.485
1305467	76	76	0.9091666666666667
1306526	36579	471	165.3997
1306911	36	36	0.14875
1307783	62492	1121	1064.1851041666666
1308387	26017	347	124.30389999999998
1308578	34	34	0.12114583333333333
1309002	73	73	0.8660416666666667
1309635	32	32	0.1046875
1309941	443	443	1.0672916666666665
1310097	145	53	0.9354291666666668
1310539	30	30	0.12187500000000001
1310541	516426	6694	10619.773854166666
1311202	20154	630	103.44947916666668
1312152	44367	730	195.0556
1313299	1152484.3646875	103879	96092.19895833333
1314005	1648	141	10.258025
1314513	31	31	0.0703125
1315291	27327	357	139.97270000000003
1316281	603773	9100	10973.43
1316390	2481	159	24.725991666666665
1316855	10691	1549	324.965
1316987	81213	503	594.6135416666666
1317249	15746	308	403.5266666666667
1317366	34115	425	416.89125
1317509	37	37	0.15177083333333333
1318753	60	60	0.6551041666666666
1319694	12892	390	527.6246875
1320267	31628	650	547.6914
1320613	391	135	3.8118583333333342
1320839	482	238	6.3840625
1321346	166	60	1.0856375
1321623	348	348	0.056874999999999995
1323404	35	35	0.14604166666666665
1323976	103	103	1.3005208333333333
1324243	45	45	0.32708333333333334
1324414	198740	3828	1056.6205208333333
1325660	5218	2998	41.92614583333334
1326276	17129	8928	196.46572916666668
1326815	1138	382	4.6465
1328063	34	34	0.15604166666666666
1328631	8714	1003	243.04145833333334
1329260	10409	5058	246.3934375
1330603	45	45	0.34072916666666664
1332372	12801	8091	177.47864583333333
1332409	106	36	0.7526875
1332926	35734	470	159.39812083333337
1333700	11896	1827	336.29260416666665
1334319	170	170	1.4164583333333334
1335225	1530	424	7.4367
1336579	2091	257	29.5198
1337183	273	104	1.5495666666666668
1337810	33	33	0.08489583333333334
1337946	336	117	2.865595833333333
1338175	51	51	0.47604166666666664
1338177	35065	569	159.3266
1338209	360	124	3.418408333333333
1338364	27201	553	451.55269999999996
1339740	609	177	6.071208333333333
1340153	127371	6820	1786.5886458333334
1340648	1457	154	24.572604166666668
1340661	1972	1844	8.268645833333334
1340970	479	479	1.5365624999999998
1342906	4492	3798	20.969270833333333
1344385	44	44	0.3175
1344741	779	113	10.716979166666667
1344900	43	43	0.3325
1345269	59	59	0.5671875
1345422	372	127	3.46035
1345541	16372	11813	182.64406250000002
1346439	4687	67	40.2547
1346602	10629	3574	245.6640625
1347916	193	60	1.3203625
1347993	31283	428	141.59230416666668
1348166	32810	487	1358.7271875000001
1348566	881278	28305	19136.826458333333
1349456	2183	37	24.084216666666666
1349534	2916	1967	21.0303125
1349723	55	55	0.5343749999999999
1349853	130	46	0.9145083333333333
1350836	293	166	3.3590625
1355266	64	64	0.6347916666666666
1355343	36	36	0.14364583333333333
1355690	38	38	0.17010416666666667
1355761	726858	8431	21361.462708333333
1355866	11174	160	93.67280000000001
1355885	438	126	4.670366666666668
1356409	198	189	1.3030208333333333
1356716	2471	275	33.9683
1357695	505	147	5.3966458333333325
1358089	29818	610	506.2141999999999
1358217	5513	3118	45.976979166666666
1358394	1310	124	12.727899999999998
1359875	47	47	0.30854166666666666
1360161	19741	15457	184.59
1360947	110	40	0.7545
1361554	951	87	9.189400000000001
1362091	2457	40	25.120958333333334
1362369	1646	134	19.5964
1362792	24086	496	413.27020000000005
1363053	77	77	0.34989583333333335
1363209	22541	1133	13.2288
1363268	12268	4043	337.6457291666667
1364809	410	40	4.0469
1364871	331	331	0.08145833333333333
1365177	1435	164	18.2127
1365360	8815	1314	242.64520833333333
1365470	16771	11282	187.41500000000002
1365864	3286	54	31.324354166666666
1365881	189	68	1.1916458333333333
1365883	4471	140	0.026354166666666668
1366030	9734	676	133.77416666666667
1366065	456	47	4.052600000000001
1368312	56065	859	796.6475
1370244	626	217	5.7902000000000005
1371678	33762	648	151.0329
1372530	31685	715	530.6255
1372765	136519	2129	1015.8054000000001
1373172	32928	438	149.1570958333333
1373497	37	37	0.15833333333333333
1375715	2966	350	14.690475000000001
1375780	522	73	2.6188208333333334
1375805	9357	1180	246.98041666666666
1375845	45	45	0.34625
1375913	50	50	0.41625
1378065	1708	198	22.8611
1378539	1292	242	0.7409
1379006	44	44	0.3484375
1379049	424	216	3.2989999999999995
1380253	84	84	0.9119791666666666
1380396	490	150	5.572395833333333
1381007	255899	33625	1649.0573958333332
1382573	12231	2059	339.5938541666667
1382805	350	350	0.214375
1382957	27	27	0.07572916666666667
1383018	899	298	2.5171875
1385169	11805	1658	326.85864583333336
1387385	30	30	0.11906249999999999
1388061	25891	1378	15.264399999999998
1388988	400	400	0.12135416666666667
1389316	33	33	0.11802083333333332
1389974	910	118	3.1605999999999996
1392014	34	34	0.09416666666666668
1392815	34	34	0.11083333333333333
1393434	117	117	1.5517708333333333
1393786	63423	2432	382.4928125
1394612	436	436	0.6657291666666666
1395058	27239	444	129.03580000000002
1395412	11239	1695	335.70625
1396404	15503	1509	246.58374999999998
1396887	8981	1531	245.3315625
1397604	341	120	2.9151083333333334
1397844	2840	90	27.49937916666667
1397990	13275	2269	278.89677083333333
1398214	110	46	0.7802083333333333
1398431	952	149	10.326333333333332
1398670	31	31	0.11041666666666668
1399263	1597	459	8.0419
1399488	11361	1688	335.26531250000005
1399896	147	27	0.9208000000000002
1400021	48	48	0.4510416666666667
1400737	32098	422	146.4278
1401091	30700	406	143.05700000000002
1401595	36468	596	165.26809999999998
1401759	261	222	1.3619791666666667
1402148	31	31	0.11041666666666666
1403434	473	63	6.606979166666667
1403913	34951	2149	1071.1105208333333
1404484	40033	535	352.39880000000005
1404594	481	46	4.582699999999999
1404827	60997	2411	377.2086458333333
1405716	8289	966	243.75833333333333
1405871	260	116	1.9528000000000003
1406405	16248	610	398.92260416666664
1407415	471	135	4.9748625
1407634	16587	316	398.1065625
1408870	129	129	1.0473958333333333
1409034	254	36	1.6894583333333335
1409161	35245	592	174.10120000000003
1409198	193	68	1.1831291666666668
1409482	32	32	0.028125
1409692	15183	334	393.603125
1410456	936	316	6.777395833333333
1410578	16309	6484	436.85895833333336
1410913	179	69	1.0735625
1411215	39	39	0.19989583333333333
1411700	97	97	0.6661458333333333
1412508	13963	9160	179.6453125
1412941	36149	2617	1052.3634375
1413926	55	55	0.18270833333333333
1414779	22695	1800	392.1005
1414849	7130	813	215.60510416666668
1415251	8614	1119	247.2080208333333
1415539	41	41	0.21145833333333336
1416502	29416	724	504.67479999999995
1416633	38	38	0.15885416666666669
1417836	128	46	0.8055166666666665
1418196	93	93	1.1251041666666666
1418454	149	52	1.0155958333333335
1419151	68	68	0.10666666666666666
1420796	1116	167	6.1617999999999995
1420875	45	45	0.18104166666666666
1421273	35872	1714	1067.2003124999999
1421720	130	46	0.8902583333333333
1421754	7260	1818	149.2021875
1422008	22736	353	409.55010416666664
1422875	14768	359	517.3360416666667
1422892	535	535	1.0483333333333333
1423536	1736	140	22.6264
1424829	37	37	0.07895833333333332
1424980	35	35	0.163125
1426061	3134	202	39.71677083333333
1426680	1422	367	5.838854166666667
1426770	566	566	3.4113
1427390	9111	1161	247.78708333333333
1427715	63	39	0.306
1427932	28	28	0.059479166666666666
1428225	6674	2080	19.612499999999997
1428358	11920	3360	126.40729166666667
1429761	24118	846	535.5888541666666
